No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
8881,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Minamiyokoichicho,Isoichi,30-60minutes,30.0,60.0,7500000,,380,0,20000.0,65000.0,Semi-square Shaped,18.0,False,,0,,0,,,,Northwest,City Road,4.5,Non-divided City Planning Area,70.0,200.0,2nd quarter 2018,2018,2,,
16224,Residential Land(Land Only),Residential Area,45208,Miyazaki Prefecture,Saito City,Oaza Migimatsu,Hyugashintomi,2H-,120.0,,10000000,,650,0,15000.0,51000.0,Semi-rectangular Shaped,18.0,False,,0,,0,,,House,Northwest,National Highway,16.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2017,2017,4,,
15616,Residential Land(Land and Building),Residential Area,45207,Miyazaki Prefecture,Kushima City,Nishihama,Kushima,24,24.0,24.0,6000000,,340,0,,,Rectangular Shaped,17.0,False,110.0,0,1987.0,0,W,House,House,Southeast,City Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2016,2016,2,,
9249,Agricultural Land,,45202,Miyazaki Prefecture,Miyakonojo City,Yasuhisacho,,,,,60000,,390,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2017,2017,2,,
4637,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Tsurunoshima,Miyazaki,30-60minutes,30.0,60.0,160000000,,800,0,,,Rectangular Shaped,43.0,False,1300.0,0,2004.0,0,RC,"Housing Complex, Office",House,Northwest,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
22222,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Namishima,Miyazakijingu,28,28.0,28.0,27000000,,270,0,,,Trapezoidal Shaped,17.0,False,140.0,0,2009.0,0,W,House,,South,City Road,3.5,Category I Residential Zone,60.0,200.0,1st quarter 2010,2010,1,,
5696,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Motomiyacho,Miyazaki,21,21.0,21.0,10000000,,130,0,76000.0,250000.0,Rectangular Shaped,7.0,False,,0,,0,,,House,Southwest,City Road,8.0,Category II Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
43581,Agricultural Land,,45405,Miyazaki Prefecture,"Kawaminami Town,Koyu County",Oaza Kawaminami,,,,,290000,,260,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2007,2007,2,,
9257,Forest Land,,45202,Miyazaki Prefecture,Miyakonojo City,Yasuhisacho,,,,,10000,,980,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2016,2016,2,,
2800,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Sadowarachohigashikaminaka,Sadowara,1H-1H30,60.0,90.0,8300000,,270,0,30000.0,100000.0,Irregular Shaped,18.0,False,,0,,0,,,Shop,Northwest,Prefectural Road,12.0,Urbanization Control Area,70.0,200.0,1st quarter 2015,2015,1,,
29113,Residential Land(Land and Building),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Yamadachoyamada,Mangatsuka,25,25.0,25.0,1800000,,100,0,,,Semi-rectangular Shaped,29.5,False,,0,,0,,,,Southeast,City Road,6.0,Outside City Planning Area,,,2nd quarter 2012,2012,2,,
36850,Agricultural Land,,45206,Miyazaki Prefecture,Hyuga City,Oaza Shiomi,,,,,600000,,620,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2009,2009,2,,
7613,Residential Land(Land and Building),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Takazakichoomuta,Takasakishinden,30-60minutes,30.0,60.0,1300000,,370,0,,,Semi-shaped,17.8,False,95.0,0,1971.0,0,,,Other,No facing road,,,Non-divided City Planning Area,70.0,200.0,3rd quarter 2014,2014,3,,
41300,Residential Land(Land Only),Residential Area,45204,Miyazaki Prefecture,Nichinan City,Kiyama,Aburazu,14,14.0,14.0,3900000,,150,0,26000.0,85000.0,Square Shaped,12.0,False,,0,,0,,,,Northwest,City Road,6.2,Category II Residential Zone,60.0,200.0,1st quarter 2008,2008,1,,
18402,Agricultural Land,,45382,Miyazaki Prefecture,"Kunitomi Town,Higashimorokata County",Oaza Kiwaki,,,,,200000,,570,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
19553,Residential Land(Land and Building),Residential Area,45401,Miyazaki Prefecture,"Takanabe Town,Koyu County",Oaza Mochida,Takanabe,30-60minutes,30.0,60.0,40000000,,870,0,,,Rectangular Shaped,26.5,False,530.0,0,2002.0,0,S,Housing Complex,House,Northeast,Town Road,16.0,Category I Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,,
42779,Residential Land(Land and Building),Residential Area,45341,Miyazaki Prefecture,"Mimata Town,Kitamorokata County",Shimbaba,Mimata,15,15.0,15.0,15000000,,620,0,,,Irregular Shaped,26.5,False,115.0,0,1983.0,0,W,House,,Southeast,Town Road,6.0,Category I Residential Zone,60.0,200.0,4th quarter 2008,2008,4,,
23662,Forest Land,,45201,Miyazaki Prefecture,Miyazaki City,Takaokachooyamada,,,,,450000,,5000,1,,,,,False,,0,,0,,,,,,,,,,1st quarter 2011,2011,1,,
36482,Residential Land(Land Only),Residential Area,45204,Miyazaki Prefecture,Nichinan City,Hoshikura,Obi,18,18.0,18.0,5100000,,340,0,15000.0,50000.0,Semi-rectangular Shaped,13.0,False,,0,,0,,,,Northeast,City Road,11.0,Category II Residential Zone,60.0,200.0,3rd quarter 2009,2009,3,,
26262,Residential Land(Land Only),Residential Area,45204,Miyazaki Prefecture,Nichinan City,Todaka,Nichinan,9,9.0,9.0,5600000,,310,0,18000.0,58000.0,Rectangular Shaped,8.0,False,,0,,0,,,,Northwest,City Road,6.0,Category I Residential Zone,60.0,200.0,3rd quarter 2011,2011,3,,Dealings in which auction or arbiter participates
16793,Agricultural Land,,45209,Miyazaki Prefecture,Ebino City,Oaza Shimauchi,,,,,160000,,620,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2018,2018,2,,
5323,Agricultural Land,,45201,Miyazaki Prefecture,Miyazaki City,Oaza Hosoe,,,,,50000,,185,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2015,2015,3,,
320,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oaza Ikime,Miyazaki,1H-1H30,60.0,90.0,16000000,,540,0,,,Semi-rectangular Shaped,37.0,False,220.0,0,1975.0,0,W,House,House,Southeast,City Road,6.0,Urbanization Control Area,70.0,200.0,3rd quarter 2014,2014,3,,
10712,Residential Land(Land and Building),Residential Area,45203,Miyazaki Prefecture,Nobeoka City,Sakuragaoka,Nobeoka,30-60minutes,30.0,60.0,14000000,,240,0,,,Semi-square Shaped,15.0,False,140.0,0,1995.0,0,W,House,House,South,City Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,3rd quarter 2018,2018,3,,
1058,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,26,26.0,26.0,60000000,,710,0,85000.0,280000.0,Rectangular Shaped,,False,,0,,0,,,,West,City Road,6.0,Category I Exclusively Low-story Residential Zone,60.0,100.0,2nd quarter 2018,2018,2,,
41522,Residential Land(Land Only),Residential Area,45204,Miyazaki Prefecture,Nichinan City,Oaza Matsunaga,Uchinoda,24,24.0,24.0,5900000,,480,0,12000.0,41000.0,Rectangular Shaped,25.0,False,,0,,0,,,,Southeast,City Road,4.2,Non-divided City Planning Area,70.0,200.0,1st quarter 2008,2008,1,,
22536,Agricultural Land,,45202,Miyazaki Prefecture,Miyakonojo City,Shimokawahigashi,,,,,650000,,420,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2010,2010,3,,
12684,Agricultural Land,,45204,Miyazaki Prefecture,Nichinan City,Oaza Matsunaga,,,,,300000,,410,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2018,2018,4,,
22753,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Toshimicho,Miyakonojo,15,15.0,15.0,4400000,,140,0,31000.0,100000.0,Rectangular Shaped,12.0,False,,0,,0,,,,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2010,2010,3,,
942,Residential Land(Land Only),Potential Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,Miyazaki,30-60minutes,30.0,60.0,27000000,,380,0,71000.0,230000.0,Semi-rectangular Shaped,21.4,False,,0,,0,,,,West,City Road,6.3,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2017,2017,1,,
25313,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Minamiyokoichicho,Nishimiyakonojo,30-60minutes,30.0,60.0,4800000,,530,0,9100.0,30000.0,Semi-rectangular Shaped,20.0,False,,0,,0,,,,South,City Road,6.1,Non-divided City Planning Area,70.0,200.0,4th quarter 2011,2011,4,,
2385,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Sadowarachoshimotajima,Sadowara,18,18.0,18.0,17000000,,510,0,33000.0,110000.0,Semi-rectangular Shaped,16.6,False,,0,,0,,,Other,Northeast,City Road,4.8,Category I Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
28317,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oaza Tomiyoshi,Miyazaki,1H30-2H,90.0,120.0,7000000,,220,0,,,Semi-rectangular Shaped,12.0,False,120.0,0,,0,W,House,,Northeast,City Road,6.0,Urbanization Control Area,70.0,200.0,4th quarter 2012,2012,4,,
21169,Residential Land(Land and Building),Residential Area,45441,Miyazaki Prefecture,"Takachiho Town,Nishiusuki County",Oaza Iwato,Nobeoka,2H-,120.0,,750000,,370,0,,,Flag-shaped etc.,,False,,0,,0,,House,Other,Northwest,City Road,3.3,Outside City Planning Area,,,1st quarter 2019,2019,1,,
39563,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Gojitcho,Isoichi,25,25.0,25.0,6500000,,1000,0,6500.0,21000.0,Irregular Shaped,25.0,False,,0,,0,,,,South,Private Road,4.5,Non-divided City Planning Area,70.0,200.0,2nd quarter 2007,2007,2,,
25776,Forest Land,,45203,Miyazaki Prefecture,Nobeoka City,Kominemachi,,,,,2700000,,1200,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2011,2011,1,,
13264,Forest Land,,45205,Miyazaki Prefecture,Kobayashi City,Nojirichohigashifumoto,,,,,420000,,460,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2015,2015,3,,
11028,Residential Land(Land and Building),Residential Area,45203,Miyazaki Prefecture,Nobeoka City,Nakashimamachi,Nobeoka,20,20.0,20.0,15000000,,360,0,,,Square Shaped,19.0,False,130.0,0,1978.0,0,S,Warehouse,Office,West,City Road,6.8,Category II Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
38730,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Takaokachouchiyama,,,,,400000,,560,0,710.0,2300.0,Irregular Shaped,26.0,False,,0,,0,,,,North,City Road,5.0,Outside City Planning Area,,,1st quarter 2007,2007,1,,
32148,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Shimokawahigashi,Miyakonojo,17,17.0,17.0,4000000,,200,0,20000.0,65000.0,Semi-square Shaped,14.1,False,,0,,0,,,,Northeast,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2013,2013,4,,
7199,Residential Land(Land and Building),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Shimonagaecho,Nishimiyakonojo,28,28.0,28.0,3500000,,310,0,,,Semi-square Shaped,18.0,False,85.0,0,1945.0,1,W,House,Other,North,City Road,4.0,Non-divided City Planning Area,70.0,200.0,1st quarter 2018,2018,1,,
12453,Residential Land(Land and Building),Residential Area,45204,Miyazaki Prefecture,Nichinan City,Nangochowakimoto,Nango,28,28.0,28.0,6200000,,420,0,,,Rectangular Shaped,16.5,False,145.0,0,1988.0,0,W,House,House,North,City Road,4.0,Non-divided City Planning Area,70.0,200.0,1st quarter 2015,2015,1,,
36386,Agricultural Land,,45204,Miyazaki Prefecture,Nichinan City,Oaza Sakatani,,,,,890000,,2200,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2009,2009,4,,Dealings in which auction or arbiter participates
33793,Residential Land(Land Only),Residential Area,45206,Miyazaki Prefecture,Hyuga City,Daiocho,Hyugashi,30-60minutes,30.0,60.0,5300000,,370,0,14000.0,47000.0,Semi-square Shaped,20.0,False,,0,,0,,,,Northwest,National Highway,23.5,Quasi-industrial Zone,60.0,200.0,3rd quarter 2013,2013,3,,
39482,Agricultural Land,,45202,Miyazaki Prefecture,Miyakonojo City,Kanadacho,,,,,500000,,500,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2007,2007,2,,
29318,Residential Land(Land Only),Residential Area,45203,Miyazaki Prefecture,Nobeoka City,Shinkoji,Minaminobeoka,24,24.0,24.0,10000000,,180,0,55000.0,180000.0,Rectangular Shaped,10.0,False,,0,,0,,,,West,City Road,5.0,Category I Residential Zone,60.0,200.0,2nd quarter 2012,2012,2,,
38029,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ehirahigashimachi,Miyazaki,15,15.0,15.0,20000000,,210,0,95000.0,310000.0,Rectangular Shaped,13.5,False,,0,,0,,,,West,City Road,11.0,Category II Residential Zone,60.0,200.0,4th quarter 2008,2008,4,,
8521,Agricultural Land,,45202,Miyazaki Prefecture,Miyakonojo City,Hayasuzucho,,,,,300000,,1000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2019,2019,1,,
36811,Residential Land(Land Only),Commercial Area,45206,Miyazaki Prefecture,Hyuga City,Oaza Zaikoji,Zaikoji,12,12.0,12.0,11000000,,280,0,40000.0,130000.0,Semi-square Shaped,17.0,False,,0,,0,,,,Northwest,National Highway,15.0,Quasi-industrial Zone,60.0,200.0,4th quarter 2009,2009,4,,
41616,Residential Land(Land Only),Commercial Area,45205,Miyazaki Prefecture,Kobayashi City,Tsutsumi,Kobayashi (Miyazaki),30-60minutes,30.0,60.0,40000000,,780,0,51000.0,170000.0,Semi-trapezoidal Shaped,38.0,False,,0,,0,,,,Southwest,National Highway,15.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2007,2007,4,,
29139,Forest Land,,45202,Miyazaki Prefecture,Miyakonojo City,Yamadachoyamada,,,,,5000,,180,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2012,2012,1,,
14245,Residential Land(Land and Building),Residential Area,45206,Miyazaki Prefecture,Hyuga City,Oaza Zaikoji,Zaikoji,9,9.0,9.0,18000000,,890,0,,,Semi-rectangular Shaped,43.5,False,510.0,0,1982.0,0,RC,Housing Complex,House,West,City Road,6.0,Category II Residential Zone,60.0,200.0,3rd quarter 2019,2019,3,,
18193,Residential Land(Land Only),Residential Area,45361,Miyazaki Prefecture,"Takaharu Town,Nishimorokata County",Oaza Nishifumoto,Takaharu,11,11.0,11.0,5000000,,650,0,7700.0,26000.0,Semi-trapezoidal Shaped,,False,,0,,0,,,House,East,Road,4.5,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2016,2016,3,,Dealings including private road
30256,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Kibogaoka,Minamikata (Miyazaki),15,15.0,15.0,8000000,,180,0,,,Semi-shaped,13.0,False,55.0,0,1971.0,0,B,House,,Northeast,City Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2013,2013,1,,
1882,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oaza Kumano,Kibana,3,3.0,3.0,26000000,,170,0,,,Semi-shaped,23.5,False,85.0,0,1978.0,0,W,House,Other,Northwest,City Road,3.0,Neighborhood Commercial Zone,80.0,200.0,3rd quarter 2017,2017,3,,
10675,Residential Land(Land and Building),Residential Area,45203,Miyazaki Prefecture,Nobeoka City,Kominemachi,Nobeoka,1H-1H30,60.0,90.0,8500000,,310,0,,,Semi-shaped,22.0,False,250.0,0,1963.0,0,W,"House, Parking Lot",House,West,City Road,4.0,Urbanization Control Area,70.0,200.0,4th quarter 2018,2018,4,,
5418,Residential Land(Land Only),Potential Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oaza Hongokitakata,Minamikata (Miyazaki),24,24.0,24.0,10000000,,1300,0,7500.0,25000.0,Semi-rectangular Shaped,50.0,True,,0,,0,,,,East,City Road,5.7,Urbanization Control Area,70.0,100.0,3rd quarter 2017,2017,3,,
9730,Forest Land,,45202,Miyazaki Prefecture,Miyakonojo City,Yamanokuchichoyamanokuchi,,,,,1800000,,4000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2016,2016,1,,
35941,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Yoshiocho,Miyakonojo,30-60minutes,30.0,60.0,5400000,,250,0,22000.0,73000.0,Rectangular Shaped,16.0,False,,0,,0,,,,North,City Road,6.0,Category I Residential Zone,60.0,200.0,3rd quarter 2009,2009,3,,
30360,Residential Land(Land Only),Commercial Area,45201,Miyazaki Prefecture,Miyazaki City,Kiyotakechokano,Kano (Miyazaki),9,9.0,9.0,80000000,,2000,1,33000.0,110000.0,Semi-rectangular Shaped,48.0,False,,0,,0,,,,South,City Road,7.0,Quasi-residential Zone,60.0,200.0,4th quarter 2013,2013,4,,
25531,Residential Land(Land and Building),Residential Area,45361,Miyazaki Prefecture,"Takaharu Town,Nishimorokata County",Oaza Hirowara,Takaharu,13,13.0,13.0,8800000,,480,0,,,Semi-trapezoidal Shaped,,False,115.0,0,1995.0,0,W,House,,Northeast,Private Road,5.0,Category I Residential Zone,60.0,200.0,2nd quarter 2010,2010,2,,Dealings including private road
29220,Residential Land(Land Only),Residential Area,45203,Miyazaki Prefecture,Nobeoka City,Onukimachi,Minaminobeoka,30-60minutes,30.0,60.0,58000000,,970,0,61000.0,200000.0,Rectangular Shaped,18.3,False,,0,,0,,,,East,Prefectural Road,16.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2012,2012,2,,
7982,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Takajochosakuragi,Yamanokuchi,30-60minutes,30.0,60.0,1500000,,330,0,4500.0,15000.0,Semi-rectangular Shaped,15.0,False,,0,,0,,,House,Northeast,City Road,2.8,Non-divided City Planning Area,70.0,200.0,2nd quarter 2019,2019,2,,
4237,Agricultural Land,,45201,Miyazaki Prefecture,Miyazaki City,Tanochoko,,,,,1100000,,3700,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2016,2016,4,,
1607,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Kiyotakechooka,Kiyotake,14,14.0,14.0,20000000,,260,0,,,Rectangular Shaped,9.5,False,85.0,0,2015.0,0,W,House,House,North,Private Road,4.0,Category II Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
19294,Agricultural Land,,45401,Miyazaki Prefecture,"Takanabe Town,Koyu County",Oaza Kaguchiura,,,,,500000,,1100,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2014,2014,1,,
39804,Agricultural Land,,45202,Miyazaki Prefecture,Miyakonojo City,Takazakichomaeda,,,,,1600000,,4700,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2007,2007,3,,
30355,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Kiyotakechokano,Kano (Miyazaki),13,13.0,13.0,10000000,,190,0,,,Rectangular Shaped,10.0,False,,0,,0,,,,Southeast,City Road,6.0,Category I Residential Zone,60.0,200.0,4th quarter 2013,2013,4,,
12955,Residential Land(Land Only),Residential Area,45205,Miyazaki Prefecture,Kobayashi City,Tsutsumi,Kobayashi (Miyazaki),30-60minutes,30.0,60.0,12000000,,370,0,32000.0,110000.0,Rectangular Shaped,6.0,False,,0,,0,,,Other,Northeast,City Road,6.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2014,2014,4,,
23614,Residential Land(Land Only),Residential Area,45203,Miyazaki Prefecture,Nobeoka City,Nota,Nobeoka,1H-1H30,60.0,90.0,15000000,,280,0,54000.0,180000.0,Rectangular Shaped,13.5,False,,0,,0,,,,Northeast,City Road,16.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2010,2010,1,,
25251,Residential Land(Land Only),Residential Area,45202,Miyazaki Prefecture,Miyakonojo City,Hiroharacho,Miyakonojo,30-60minutes,30.0,60.0,8000000,,700,0,11000.0,38000.0,Rectangular Shaped,24.0,False,,0,,0,,,,Northwest,City Road,6.0,Category I Residential Zone,60.0,200.0,3rd quarter 2011,2011,3,,
30834,Agricultural Land,,45209,Miyazaki Prefecture,Ebino City,Oaza Yuda,,,,,1000000,,1700,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2012,2012,4,,
23219,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Sadowarachokamitajima,Sadowara,1H30-2H,90.0,120.0,8000000,,2000,1,2000.0,6500.0,Semi-shaped,,False,,0,,0,,,,West,City Road,4.0,Urbanization Control Area,,,3rd quarter 2011,2011,3,,
25364,Agricultural Land,,45341,Miyazaki Prefecture,"Mimata Town,Kitamorokata County",Oaza Kabayama,,,,,700000,,1100,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2010,2010,2,,
5511,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Matsubashi,Miyazaki,30-60minutes,30.0,60.0,42000000,,480,0,,,Trapezoidal Shaped,29.0,False,120.0,0,2010.0,0,RC,House,House,East,Road,13.0,Category II Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
31326,Residential Land(Land Only),Residential Area,45383,Miyazaki Prefecture,"Aya Town,Higashimorokata County",Oaza Irino,,,,,39000000,,2000,1,10000.0,33000.0,Semi-trapezoidal Shaped,50.0,True,,0,,0,,,,South,Town Road,6.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2012,2012,4,,
15184,Forest Land,,45207,Miyazaki Prefecture,Kushima City,Oaza Ichiuji,,,,,36000,,3600,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2018,2018,1,,
20509,Residential Land(Land and Building),Residential Area,45406,Miyazaki Prefecture,"Tsuno Town,Koyu County",Oaza Kawakita,Higashitsuno,22,22.0,22.0,9000000,,1100,0,,,Semi-shaped,50.0,True,70.0,0,1990.0,0,W,House,Other,West,Town Road,5.0,Outside City Planning Area,,,4th quarter 2014,2014,4,,
37627,Residential Land(Land and Building),Commercial Area,45404,Miyazaki Prefecture,"Kijo Town,Koyu County",Oaza Shiinoki,Takanabe,1H30-2H,90.0,120.0,12000000,,610,0,,,Irregular Shaped,22.0,False,20.0,0,1998.0,0,SRC,Other,,Northwest,Prefectural Road,15.0,Outside City Planning Area,,,1st quarter 2009,2009,1,,
866,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,Minamimiyazaki,5,5.0,5.0,17000000,,370,0,,,Irregular Shaped,,False,120.0,0,1979.0,0,W,House,House,North,Private Road,4.7,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2015,2015,1,,
15495,Residential Land(Land and Building),Residential Area,45207,Miyazaki Prefecture,Kushima City,Oaza Nishikata,Kushima,8,8.0,8.0,2300000,,175,0,,,Semi-square Shaped,14.0,False,50.0,0,1967.0,0,,House,,West,National Highway,13.0,Quasi-residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
