No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
27533,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Oaza Shimogoori,Maki (Oita),30-60minutes,30.0,60.0,5700000,,200,0,28000.0,93000.0,Square Shaped,14.0,False,,0,,0,,,,West,Road,6.0,Urbanization Control Area,60.0,200.0,3rd quarter 2013,2013,3,,
35699,Residential Land(Land Only),Residential Area,44203,Oita Prefecture,Nakatsu City,Nakatsu,Nakatsu (Oita),10,10.0,10.0,1500000,,60,0,24000.0,80000.0,Rectangular Shaped,5.0,False,,0,,0,,,,South,City Road,2.5,Category I Residential Zone,60.0,200.0,1st quarter 2008,2008,1,,
9804,Residential Land(Land Only),Potential Residential Area,44204,Oita Prefecture,Hita City,Oaza Junicho,Teruoka,11,11.0,11.0,19000000,,1800,0,11000.0,36000.0,Semi-rectangular Shaped,30.0,False,,0,,0,,,,North,Private Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
1122,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Oaza Katashima,Takio,16,16.0,16.0,40000000,,920,0,43000.0,140000.0,Rectangular Shaped,17.0,False,,0,,0,,,,North,City Road,4.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
17409,Residential Land(Land Only),Residential Area,44214,Oita Prefecture,Kunisaki City,Akimachinakasono,Kitsuki,2H-,120.0,,2000000,,210,0,9300.0,31000.0,Semi-trapezoidal Shaped,14.6,False,,0,,0,,,,Southeast,City Road,2.6,Outside City Planning Area,,,4th quarter 2014,2014,4,,
36726,Forest Land,,44205,Oita Prefecture,Saiki City,Yayoi Oaza Oosakamoto,,,,,37000,,150,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2008,2008,1,,
35239,Residential Land(Land and Building),Commercial Area,44202,Oita Prefecture,Beppu City,Nishinoguchicho,Beppu (Oita),7,7.0,7.0,60000000,,580,0,,,Rectangular Shaped,30.9,False,65.0,0,1975.0,0,W,Shop,,South,City Road,20.0,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2007,2007,3,,
25568,Residential Land(Land and Building),Residential Area,44201,Oita Prefecture,Oita City,Rokubominamimachi,Oita,20,20.0,20.0,28000000,,260,0,,,Semi-square Shaped,6.0,False,360.0,0,1989.0,0,RC,Housing Complex,,East,Private Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2012,2012,4,,
6304,Residential Land(Land Only),Potential Residential Area,44202,Oita Prefecture,Beppu City,Uchikamado,Kamegawa,20,20.0,20.0,25000000,,1800,0,14000.0,45000.0,Irregular Shaped,23.0,False,,0,,0,,,,Northwest,City Road,5.2,Category I Residential Zone,60.0,200.0,3rd quarter 2015,2015,3,,
23969,Agricultural Land,,44211,Oita Prefecture,Usa City,Oaza Kuzuwara,,,,,6000000,,5000,1,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2011,2011,2,,
14283,Agricultural Land,,44211,Oita Prefecture,Usa City,Oaza Akao,,,,,300000,,750,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2019,2019,3,,
2014,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Sato,Sakanoichi,20,20.0,20.0,17000000,,470,0,35000.0,120000.0,Rectangular Shaped,18.5,False,,0,,0,,,Shop,South,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,2018,3,,
10451,Residential Land(Land and Building),Residential Area,44204,Oita Prefecture,Hita City,Oaza Miwa,Hita,30-60minutes,30.0,60.0,6000000,,260,0,,,Semi-shaped,8.2,False,105.0,0,1979.0,0,W,House,Other,Southeast,Road,4.5,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
21838,Residential Land(Land Only),Residential Area,44202,Oita Prefecture,Beppu City,Asami,Beppu (Oita),15,15.0,15.0,8400000,,230,0,37000.0,120000.0,Rectangular Shaped,18.0,False,,0,,0,,,,South,City Road,4.0,Category I Residential Zone,60.0,200.0,1st quarter 2011,2011,1,,Dealings in which auction or arbiter participates
14829,Agricultural Land,,44211,Oita Prefecture,Usa City,Oaza Kitausa,,,,,150000,,155,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2018,2018,1,,
9112,Agricultural Land,,44203,Oita Prefecture,Nakatsu City,Yamakunimachiuso,,,,,300000,,5000,1,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
26143,Residential Land(Land and Building),Residential Area,44204,Oita Prefecture,Hita City,Amagasemachiitsumaichi,Amagase,1H-1H30,60.0,90.0,3500000,,135,0,,,Semi-trapezoidal Shaped,7.7,False,50.0,0,2004.0,0,W,House,,East,Private Road,5.6,Outside City Planning Area,,,3rd quarter 2012,2012,3,,
38206,Agricultural Land,,44214,Oita Prefecture,Kunisaki City,Kunimimachikushinomi,,,,,300000,,1500,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2008,2008,4,,
11675,Forest Land,,44205,Oita Prefecture,Saiki City,Honjo Oaza Yamabu,,,,,22000,,2100,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2014,2014,3,,
25916,Residential Land(Land and Building),Commercial Area,44203,Oita Prefecture,Nakatsu City,Oaza Kakize,Nakatsu (Oita),21,21.0,21.0,30000000,,1100,0,,,Trapezoidal Shaped,29.0,False,250.0,0,1993.0,0,S,,,North,Prefectural Road,12.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2012,2012,2,,
31535,Forest Land,,44461,Oita Prefecture,"Kokonoe Town,Kusu County",Oaza Nogami,,,,,300000,,5000,1,,,,,False,,0,,0,,,,,,,,,,4th quarter 2013,2013,4,,
16678,Forest Land,,44213,Oita Prefecture,Yufu City,Shonaichonobatake,,,,,400000,,5000,1,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2018,2018,3,,
36917,Agricultural Land,,44208,Oita Prefecture,Taketa City,Ogimachimadokoro,,,,,39000,,195,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2007,2007,2,,
14091,Residential Land(Land Only),Residential Area,44210,Oita Prefecture,Kitsuki City,Oaza Minamikitsuki,Kitsuki,30-60minutes,30.0,60.0,8000000,,350,0,23000.0,75000.0,Semi-rectangular Shaped,13.0,False,,0,,0,,,,Southwest,Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2015,2015,3,,
19817,Residential Land(Land Only),Residential Area,44202,Oita Prefecture,Beppu City,Oaza Kamegawa,Beppudaigaku,28,28.0,28.0,70000000,,2000,1,35000.0,120000.0,Irregular Shaped,20.0,False,,0,,0,,,,Northeast,City Road,6.0,Category I Exclusively Low-story Residential Zone,40.0,80.0,4th quarter 2010,2010,4,,
6330,Agricultural Land,,44202,Oita Prefecture,Beppu City,Uchikamado,,,,,1500000,,1200,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2015,2015,2,,
30700,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Takaechuo,Oitadaigakumae,28,28.0,28.0,9900000,,280,0,35000.0,110000.0,Semi-rectangular Shaped,15.0,False,,0,,0,,,,North,City Road,6.0,Category II Exclusively Low-story Residential Zone,60.0,150.0,1st quarter 2009,2009,1,,
18885,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Iwatamachi,Maki (Oita),12,12.0,12.0,16000000,,230,0,68000.0,220000.0,Semi-square Shaped,14.7,False,,0,,0,,,,Northwest,City Road,9.5,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2010,2010,3,,
23529,Residential Land(Land Only),Residential Area,44205,Oita Prefecture,Saiki City,Yayoi Oaza Isaki,Saiki,2H-,120.0,,2700000,,440,0,6100.0,20000.0,Irregular Shaped,5.0,False,,0,,0,,,,South,City Road,5.0,Outside City Planning Area,,,4th quarter 2011,2011,4,,
7001,Residential Land(Land Only),Residential Area,44202,Oita Prefecture,Beppu City,Tsurumi,Beppudaigaku,30-60minutes,30.0,60.0,8400000,,560,0,15000.0,50000.0,Rectangular Shaped,26.0,False,,0,,0,,,,Northwest,Private Road,4.0,Category I Exclusively Medium-high Residential Zone,40.0,200.0,1st quarter 2016,2016,1,,Dealings including private road
13302,Residential Land(Land Only),Residential Area,44209,Oita Prefecture,Bungotakada City,Odama,Usa,1H-1H30,60.0,90.0,1500000,,230,0,6600.0,22000.0,Rectangular Shaped,9.8,False,,0,,0,,,,Northwest,City Road,5.6,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
36966,Agricultural Land,,44208,Oita Prefecture,Taketa City,Oaza Shimosakata,,,,,300000,,2900,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2007,2007,4,,
733,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Ozaihama,Ozai,23,23.0,23.0,8900000,,260,0,34000.0,110000.0,Rectangular Shaped,10.0,False,,0,,0,,,House,Southwest,City Road,8.7,Category II Residential Zone,60.0,200.0,1st quarter 2016,2016,1,,
22093,Agricultural Land,,44211,Oita Prefecture,Usa City,Ajimumachiukenokuchi,,,,,230000,,330,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2010,2010,3,,
37614,Residential Land(Land and Building),Residential Area,44211,Oita Prefecture,Usa City,Oaza Yokkaichi,Buzenzenkoji,1H-1H30,60.0,90.0,3500000,,320,0,,,Square Shaped,18.0,False,105.0,0,1975.0,0,W,House,,West,City Road,5.0,Non-divided City Planning Area,70.0,200.0,1st quarter 2008,2008,1,,Dealings in which auction or arbiter participates
14633,Agricultural Land,,44211,Oita Prefecture,Usa City,Oaza Ueda,,,,,400000,,730,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2016,2016,2,,
18823,Forest Land,,44462,Oita Prefecture,"Kusu Town,Kusu County",Oaza Yokkaichi,,,,,670000,,5000,1,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
31516,Residential Land(Land and Building),Residential Area,44461,Oita Prefecture,"Kokonoe Town,Kusu County",Oaza Tano,Bungonakamura,2H-,120.0,,12000000,,330,0,,,Rectangular Shaped,13.0,False,110.0,0,1996.0,0,W,House,,East,Road,5.0,Outside City Planning Area,,,4th quarter 2013,2013,4,,
21780,Residential Land(Land Only),Potential Residential Area,44201,Oita Prefecture,Oita City,Oaza Yokoo,Tsurusaki,30-60minutes,30.0,60.0,14000000,,1100,0,12000.0,40000.0,Semi-rectangular Shaped,50.0,True,,0,,0,,,,No facing road,,,Category I Exclusively Low-story Residential Zone,50.0,100.0,4th quarter 2011,2011,4,,
5106,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Oaza Mitsuyoshi,Shikido,24,24.0,24.0,10000000,,240,0,41000.0,140000.0,Rectangular Shaped,14.0,False,,0,,0,,,,Southeast,City Road,5.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,3rd quarter 2017,2017,3,,
15507,Residential Land(Land Only),Residential Area,44211,Oita Prefecture,Usa City,Oaza Yokkaichi,Buzenzenkoji,1H-1H30,60.0,90.0,2500000,,350,0,7200.0,24000.0,Flag-shaped etc.,4.0,False,,0,,0,,,,South,Road,2.6,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
885,Residential Land(Land and Building),Residential Area,44201,Oita Prefecture,Oita City,Oaza Okagawa,Shikido,30-60minutes,30.0,60.0,9500000,,250,0,,,Semi-square Shaped,16.0,False,115.0,0,1976.0,0,W,House,House,North,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,3rd quarter 2016,2016,3,,
4698,Residential Land(Land and Building),Residential Area,44201,Oita Prefecture,Oita City,Oaza Honkozaki,Kozaki,14,14.0,14.0,3000000,,210,0,,,Semi-shaped,,False,75.0,0,1967.0,0,W,House,House,East,City Road,4.4,Outside City Planning Area,,,4th quarter 2016,2016,4,,
15637,Residential Land(Land Only),Residential Area,44212,Oita Prefecture,Bungoono City,Asajimachimiyao,Asaji,30-60minutes,30.0,60.0,340000,,115,0,3000.0,9900.0,Semi-trapezoidal Shaped,,False,,0,,0,,,,South,City Road,4.0,Outside City Planning Area,,,4th quarter 2015,2015,4,,
865,"Pre-owned Condominiums, etc.",,44201,Oita Prefecture,Oita City,Omichimachi,Oita,15,15.0,15.0,14000000,3LDK,65,0,,,,,False,,0,,0,SRC,House,House,,,,Neighborhood Commercial Zone,80.0,300.0,1st quarter 2015,2015,1,Not yet,
26986,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Onose,Sakanoichi,11,11.0,11.0,19000000,,750,0,25000.0,84000.0,Rectangular Shaped,29.0,False,,0,,0,,,,Southwest,City Road,9.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2013,2013,1,,
9390,Forest Land,,44204,Oita Prefecture,Hita City,Amagasemachimabaru,,,,,80000,,4200,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2014,2014,2,,
3751,Agricultural Land,,44201,Oita Prefecture,Oita City,Oaza Nakahanda,,,,,1000000,,1200,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2017,2017,2,,
8531,Residential Land(Land Only),Residential Area,44203,Oita Prefecture,Nakatsu City,Nakatsu,Nakatsu (Oita),13,13.0,13.0,2000000,,85,0,24000.0,80000.0,Rectangular Shaped,7.5,False,,0,,0,,,,Northeast,City Road,4.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
23405,Residential Land(Land Only),Commercial Area,44205,Oita Prefecture,Saiki City,Kamae Oaza Kamaeura,Saiki,2H-,120.0,,1000000,,80,0,12000.0,40000.0,Irregular Shaped,6.0,False,,0,,0,,,,Southeast,City Road,8.0,Outside City Planning Area,,,2nd quarter 2011,2011,2,,
11337,Residential Land(Land and Building),Residential Area,44205,Oita Prefecture,Saiki City,Nagashimamachi,Saiki,30-60minutes,30.0,60.0,19000000,,250,0,,,Semi-rectangular Shaped,14.5,False,200.0,0,1994.0,0,S,,House,Northeast,City Road,4.8,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,2018,3,,
4119,Residential Land(Land and Building),Residential Area,44201,Oita Prefecture,Oita City,Oaza Hada,Takio,25,25.0,25.0,34000000,,175,0,,,Semi-rectangular Shaped,13.8,False,110.0,0,2015.0,0,LS,House,House,Southwest,City Road,5.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
17636,Agricultural Land,,44214,Oita Prefecture,Kunisaki City,Kunimimachikibe,,,,,50000,,980,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2017,2017,4,,
12337,Forest Land,,44206,Oita Prefecture,Usuki City,Oaza Higashikono,,,,,250000,,4800,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2019,2019,1,,
36772,Residential Land(Land Only),Commercial Area,44206,Oita Prefecture,Usuki City,Oaza Usuki,Usuki,9,9.0,9.0,7800000,,100,0,78000.0,260000.0,Irregular Shaped,5.0,False,,0,,0,,,,Northeast,City Road,5.0,Commercial Zone,80.0,400.0,3rd quarter 2008,2008,3,,
3908,"Pre-owned Condominiums, etc.",,44201,Oita Prefecture,Oita City,Nishishinchi,Maki (Oita),30-60minutes,30.0,60.0,16000000,3LDK,80,0,,,,,False,,0,1985.0,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,2nd quarter 2019,2019,2,Not yet,
26879,Residential Land(Land Only),Commercial Area,44201,Oita Prefecture,Oita City,Oaza Ino,Takajo,30-60minutes,30.0,60.0,15000000,,380,0,39000.0,130000.0,Semi-square Shaped,22.0,False,,0,,0,,,,Northeast,Prefectural Road,17.0,Neighborhood Commercial Zone,80.0,200.0,2nd quarter 2013,2013,2,,
20764,Residential Land(Land and Building),Residential Area,44204,Oita Prefecture,Hita City,Oaza Tomoda,Teruoka,15,15.0,15.0,9000000,,270,0,,,Irregular Shaped,28.0,False,140.0,0,1945.0,1,W,House,,South,City Road,3.0,Non-divided City Planning Area,70.0,200.0,1st quarter 2010,2010,1,,
30405,Residential Land(Land Only),Residential Area,44211,Oita Prefecture,Usa City,Oaza Ueda,Yanagigaura,30-60minutes,30.0,60.0,5600000,,240,0,24000.0,78000.0,Trapezoidal Shaped,17.0,False,,0,,0,,,,East,Private Road,6.0,Commercial Zone,80.0,400.0,2nd quarter 2013,2013,2,,
16749,Residential Land(Land and Building),Residential Area,44213,Oita Prefecture,Yufu City,Hasamamachiidaigaoka,Mukainoharu,30-60minutes,30.0,60.0,17000000,,250,0,,,Semi-rectangular Shaped,13.0,False,105.0,0,1984.0,0,,House,House,South,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,1st quarter 2017,2017,1,,
34208,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Oaza Dannoharu,Oitadaigakumae,26,26.0,26.0,6600000,,240,0,27000.0,91000.0,Semi-trapezoidal Shaped,18.5,False,,0,,0,,,,Southeast,City Road,9.0,Urbanization Control Area,,,1st quarter 2008,2008,1,,
35077,"Pre-owned Condominiums, etc.",,44202,Oita Prefecture,Beppu City,Oaza Kannawa,Beppudaigaku,30-60minutes,30.0,60.0,13000000,1LDK,50,0,,,,,False,,0,,0,SRC,House,,,,,Commercial Zone,80.0,400.0,4th quarter 2007,2007,4,Done,
29588,Forest Land,,44205,Oita Prefecture,Saiki City,Honjo Oaza Haki,,,,,900000,,5000,1,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
25542,Residential Land(Land Only),Potential Residential Area,44201,Oita Prefecture,Oita City,Oaza Yokoo,Maki (Oita),30-60minutes,30.0,60.0,1000000,,210,0,4700.0,16000.0,Irregular Shaped,,False,,0,,0,,,,No facing road,,,Urbanization Control Area,60.0,200.0,3rd quarter 2012,2012,3,,
4390,"Pre-owned Condominiums, etc.",,44201,Oita Prefecture,Oita City,Higashiomichi,Oita,9,9.0,9.0,15000000,3DK,55,0,,,,,False,,0,,0,SRC,House,House,,,,Neighborhood Commercial Zone,80.0,300.0,2nd quarter 2017,2017,2,Not yet,
5499,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Oaza Mori,Tsurusaki,30-60minutes,30.0,60.0,12000000,,240,0,51000.0,170000.0,Trapezoidal Shaped,18.0,False,,0,,0,,,House,Northwest,City Road,6.0,Category II Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2019,2019,2,,
19844,"Pre-owned Condominiums, etc.",,44202,Oita Prefecture,Beppu City,Oaza Kannawa,Beppudaigaku,30-60minutes,30.0,60.0,17000000,1K,35,0,,,,,False,,0,,0,SRC,House,,,,,Commercial Zone,80.0,400.0,1st quarter 2010,2010,1,Done,
7127,Residential Land(Land Only),Residential Area,44202,Oita Prefecture,Beppu City,Nishinoguchicho,Beppu (Oita),6,6.0,6.0,7200000,,90,0,82000.0,270000.0,Rectangular Shaped,11.1,False,,0,,0,,,,East,Prefectural Road,7.6,Commercial Zone,80.0,400.0,2nd quarter 2014,2014,2,,
32601,Residential Land(Land and Building),Residential Area,44206,Oita Prefecture,Usuki City,Notsumachi Oaza Yoshida,Sugao,1H-1H30,60.0,90.0,5600000,,690,0,,,Semi-square Shaped,28.5,False,160.0,0,1996.0,0,W,House,,Southwest,City Road,3.0,Outside City Planning Area,,,2nd quarter 2009,2009,2,,Dealings in which auction or arbiter participates
22918,Forest Land,,44213,Oita Prefecture,Yufu City,Yufuinchokawanishi,,,,,15000000,,5000,1,,,,,False,,0,,0,,,,,,,,,,4th quarter 2010,2010,4,,
28965,Residential Land(Land Only),Residential Area,44203,Oita Prefecture,Nakatsu City,Oaza Otsuka,Nakatsu (Oita),30-60minutes,30.0,60.0,15000000,,2000,1,5000.0,17000.0,Rectangular Shaped,,False,,0,,0,,,,Southwest,Private Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2013,2013,1,,
34820,Residential Land(Land and Building),Residential Area,44201,Oita Prefecture,Oita City,Oaza Yokose,Bungokokubu,15,15.0,15.0,110000000,,2000,1,,,Semi-rectangular Shaped,50.0,True,2000.0,1,1964.0,0,S,Factory,,East,City Road,9.0,Urbanization Control Area,60.0,200.0,3rd quarter 2007,2007,3,,
2192,"Pre-owned Condominiums, etc.",,44201,Oita Prefecture,Oita City,Shimogorihigashi,Maki (Oita),17,17.0,17.0,16000000,4LDK,90,0,,,,,False,,0,1999.0,0,SRC,House,House,,,,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,Not yet,
19960,Residential Land(Land and Building),Residential Area,44202,Oita Prefecture,Beppu City,Hiratamachi,Beppudaigaku,15,15.0,15.0,92000000,,2000,1,,,Rectangular Shaped,50.0,True,720.0,0,1975.0,0,RC,House,,Southeast,City Road,7.0,Category I Residential Zone,60.0,200.0,3rd quarter 2010,2010,3,,
35404,Residential Land(Land Only),Residential Area,44203,Oita Prefecture,Nakatsu City,Oaza Idoda,Higashinakatsu,1H-1H30,60.0,90.0,2400000,,100,0,23000.0,77000.0,Irregular Shaped,25.0,False,,0,,0,,,,No facing road,,,Non-divided City Planning Area,70.0,400.0,1st quarter 2008,2008,1,,
18078,Residential Land(Land Only),Residential Area,44341,Oita Prefecture,"Hiji Town,Hayami County",Oaza Fujiwara,Hiji,15,15.0,15.0,1000000,,140,0,7200.0,24000.0,Semi-shaped,9.4,False,,0,,0,,,,Southeast,Town Road,6.1,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
5295,Forest Land,,44201,Oita Prefecture,Oita City,Oaza Miyakawachi,,,,,1600000,,5000,1,,,,,False,,0,,0,,,,,,,,,,4th quarter 2017,2017,4,,
19455,Residential Land(Land and Building),Industrial Area,44201,Oita Prefecture,Oita City,Hagiwara,Maki (Oita),19,19.0,19.0,12000000,,390,0,,,Rectangular Shaped,15.0,False,280.0,0,1976.0,0,S,"Office, Warehouse",,West,City Road,12.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2010,2010,3,,Dealings in which auction or arbiter participates
235,Residential Land(Land Only),Residential Area,44201,Oita Prefecture,Oita City,Oaza Ichi,Minamioita,30-60minutes,30.0,60.0,7100000,,180,0,40000.0,130000.0,Semi-rectangular Shaped,14.0,False,,0,,0,,,House,Northeast,City Road,4.5,Category I Exclusively Medium-high Residential Zone,60.0,500.0,1st quarter 2015,2015,1,,
11727,Agricultural Land,,44205,Oita Prefecture,Saiki City,Yayoi Oaza Era,,,,,100000,,830,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2016,2016,3,,
27774,Agricultural Land,,44213,Oita Prefecture,Yufu City,Shonaichonaonouchiyama,,,,,340000,,2300,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2012,2012,3,,
12091,Residential Land(Land Only),Residential Area,44206,Oita Prefecture,Usuki City,Oaza Tai,Shitanoe,3,3.0,3.0,1700000,,110,0,15000.0,49000.0,Trapezoidal Shaped,9.0,False,,0,,0,,,Other,Southeast,Prefectural Road,9.4,Category I Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
1252,Residential Land(Land and Building),Commercial Area,44201,Oita Prefecture,Oita City,Kanaikemachi,Oita,15,15.0,15.0,130000000,,490,0,,,Rectangular Shaped,12.0,False,1100.0,0,1986.0,0,RC,Housing Complex,House,East,City Road,8.0,Commercial Zone,80.0,400.0,2nd quarter 2017,2017,2,,
27800,Agricultural Land,,44213,Oita Prefecture,Yufu City,Shonaichohiraishi,,,,,350000,,520,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2012,2012,2,,
23975,Agricultural Land,,44211,Oita Prefecture,Usa City,Oaza Go,,,,,6600000,,730,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2011,2011,3,,
29686,Residential Land(Land Only),Residential Area,44206,Oita Prefecture,Usuki City,Oaza Suwa,Kumasaki,,,,320000,,2000,1,100.0,330.0,Irregular Shaped,,False,,0,,0,,,,West,City Road,,Quasi-residential Zone,60.0,200.0,1st quarter 2013,2013,1,,
16688,Agricultural Land,,44213,Oita Prefecture,Yufu City,Shonaichohatakeda,,,,,200000,,1900,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2018,2018,1,,
