No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
20491,Forest Land,,42214,Nagasaki Prefecture,Minamishimabara City,Futsucho,,,,,1200000,,3800,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2010,2010,3,,Dealings in which auction or arbiter participates
9246,Residential Land(Land and Building),Residential Area,42204,Nagasaki Prefecture,Isahaya City,Yamakawamachi,Nishiisahaya,16,16.0,16.0,15000000,,240,0,,,Semi-square Shaped,15.0,False,60.0,0,1973.0,0,W,House,House,Southwest,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2019,2019,2,,
5911,Agricultural Land,,42202,Nagasaki Prefecture,Sasebo City,Hagisakacho,,,,,520000,,1500,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2015,2015,4,,
26540,Residential Land(Land and Building),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Shiratakecho,Hiu,13,13.0,13.0,32000000,,250,0,,,Irregular Shaped,12.0,False,,0,,0,,,,Northeast,Private Road,6.0,Category II Residential Zone,60.0,200.0,1st quarter 2013,2013,1,,
31388,Residential Land(Land Only),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Koyagimachi,Nagasaki (Nagasaki),2H-,120.0,,12000000,,180,0,64000.0,210000.0,Semi-square Shaped,13.0,False,,0,,0,,,,East,City Road,16.5,Category I Residential Zone,60.0,200.0,1st quarter 2008,2008,1,,Dealings in which auction or arbiter participates
157,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Atago,Nagasaki (Nagasaki),30-60minutes,30.0,60.0,1300000,,50,0,,,Irregular Shaped,9.5,False,40.0,0,1958.0,0,W,House,House,Southwest,Private Road,1.6,Category I Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
28597,Agricultural Land,,42213,Nagasaki Prefecture,Unzen City,Kunimichotaira,,,,,1100000,,1600,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
5391,Residential Land(Land Only),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Sechibaruchokurimukae,Yoshii (Nagasaki),1H-1H30,60.0,90.0,1500000,,90,0,16000.0,54000.0,Irregular Shaped,,False,,0,,0,,,Other,Southeast,City Road,,Outside City Planning Area,,,4th quarter 2018,2018,4,,
1255,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Koebaru,Urakami,1H-1H30,60.0,90.0,25000000,,230,0,,,Square Shaped,15.0,False,145.0,0,1987.0,0,W,House,House,Northeast,City Road,7.5,Category II Exclusively Medium-high Residential Zone,60.0,150.0,2nd quarter 2017,2017,2,,
33919,Agricultural Land,,42213,Nagasaki Prefecture,Unzen City,Obamachokanahama,,,,,420000,,230,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2008,2008,4,,
28524,Agricultural Land,,42213,Nagasaki Prefecture,Unzen City,Obamachokitano,,,,,280000,,230,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
26340,Residential Land(Land and Building),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Kasugacho,Yamanota,9,9.0,9.0,6500000,,360,0,,,Irregular Shaped,,False,80.0,0,1970.0,0,W,House,,Southwest,City Road,2.0,Category I Residential Zone,60.0,200.0,2nd quarter 2013,2013,2,,
28594,Residential Land(Land and Building),Commercial Area,42201,Nagasaki Prefecture,Nagasaki City,Daikokumachi,Nagasaki (Nagasaki),4,4.0,4.0,72000000,,310,0,,,Irregular Shaped,11.5,False,1200.0,0,1976.0,0,SRC,Office,,Northwest,City Road,6.0,Commercial Zone,80.0,600.0,4th quarter 2009,2009,4,,Dealings in which auction or arbiter participates
1477,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Sakuranosato,Michinoo,2H-,120.0,,19000000,,230,0,,,Rectangular Shaped,15.5,False,110.0,0,2014.0,0,W,House,House,East,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2014,2014,2,,
4340,Residential Land(Land and Building),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Ogatacho,Daigaku,18,18.0,18.0,15000000,,130,0,,,Semi-rectangular Shaped,9.0,False,115.0,0,1992.0,0,W,Housing Complex,House,West,Road,3.5,Category II Exclusively Low-story Residential Zone,60.0,100.0,4th quarter 2015,2015,4,,
7651,Residential Land(Land and Building),Residential Area,42204,Nagasaki Prefecture,Isahaya City,Osakomachi,Isahaya,26,26.0,26.0,44000000,,210,0,,,Rectangular Shaped,17.5,False,120.0,0,2016.0,0,LS,House,House,East,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2016,2016,1,,
25180,Forest Land,,42213,Nagasaki Prefecture,Unzen City,Ainomachiotsu,,,,,320000,,640,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2012,2012,1,,
537,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Eminent-hayamamachi,Michinoo,18,18.0,18.0,16000000,,200,0,,,Semi-rectangular Shaped,13.5,False,115.0,0,1989.0,0,W,House,House,South,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2017,2017,2,,
5490,Residential Land(Land and Building),Industrial Area,42202,Nagasaki Prefecture,Sasebo City,Daitocho,Daito,14,14.0,14.0,510000000,,2000,1,,,Irregular Shaped,,False,2000.0,1,,0,,,Other,South,City Road,,,,,3rd quarter 2017,2017,3,,
13577,Forest Land,,42212,Nagasaki Prefecture,Saikai City,Seihichoshirosakigo,,,,,450000,,800,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
32193,Forest Land,,42202,Nagasaki Prefecture,Sasebo City,Sechibaruchoiwayaguchi,,,,,140000,,270,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2007,2007,3,,
1563,Residential Land(Land and Building),Industrial Area,42201,Nagasaki Prefecture,Nagasaki City,Sankyomachi,Michinoo,2H-,120.0,,40000000,,640,0,,,Semi-trapezoidal Shaped,30.0,False,510.0,0,1992.0,0,"S, W","Factory, Office, Warehouse",,Northwest,Road,20.0,Industrial Zone,60.0,200.0,1st quarter 2014,2014,1,,
27610,Residential Land(Land Only),Residential Area,42205,Nagasaki Prefecture,Omura City,Tokusengawachimachi,Omura (Nagasaki),29,29.0,29.0,9000000,,300,0,30000.0,99000.0,Semi-trapezoidal Shaped,17.0,False,,0,,0,,,,Southeast,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2013,2013,4,,
6664,Agricultural Land,,42202,Nagasaki Prefecture,Sasebo City,Yoshiichohashiguchi,,,,,47000,,1900,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2019,2019,2,,
29720,Residential Land(Land and Building),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Hiucho,Hiu,18,18.0,18.0,20000000,,230,0,,,Rectangular Shaped,16.0,False,170.0,0,1989.0,0,S,House,,North,City Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2009,2009,1,,
56,"Pre-owned Condominiums, etc.",,42201,Nagasaki Prefecture,Nagasaki City,Akasako,Nishiurakami,13,13.0,13.0,8000000,3LDK,65,0,,,,,False,,0,,0,RC,House,House,,,,Category I Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,Done,
22823,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Takahamamachi,Nagasaki (Nagasaki),2H-,120.0,,5000000,,230,0,,,Irregular Shaped,30.0,False,70.0,0,,0,W,House,,Northwest,City Road,5.0,Outside City Planning Area,,,3rd quarter 2012,2012,3,,
3847,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Yanohira,Nagasaki (Nagasaki),30-60minutes,30.0,60.0,70000000,,1100,0,,,Irregular Shaped,,False,170.0,0,,0,W,House,Other,West,Prefectural Road,13.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
19246,"Pre-owned Condominiums, etc.",,42201,Nagasaki Prefecture,Nagasaki City,Nameshi,Michinoo,24,24.0,24.0,8000000,3LDK,60,0,,,,,False,,0,1986.0,0,RC,House,,,,,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2011,2011,3,Done,Dealings in which auction or arbiter participates
16060,Agricultural Land,,42322,Nagasaki Prefecture,"Kawatana Town,Higashisonogi County",Ogushigo,,,,,620000,,195,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2017,2017,1,,
23798,Residential Land(Land and Building),Residential Area,42204,Nagasaki Prefecture,Isahaya City,Eidamachi,Isahaya,9,9.0,9.0,21000000,,220,0,,,Semi-rectangular Shaped,,False,130.0,0,,0,W,House,,Northeast,City Road,6.0,,,,4th quarter 2012,2012,4,,
4817,Residential Land(Land Only),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Kosazachonishikawachi,Koura,1H-1H30,60.0,90.0,6500000,,300,0,22000.0,73000.0,Irregular Shaped,22.0,False,,0,,0,,,,Southeast,Prefectural Road,8.0,Outside City Planning Area,,,2nd quarter 2018,2018,2,,
20745,Residential Land(Land and Building),Residential Area,42308,Nagasaki Prefecture,"Togitsu Town,Nishisonogi County",Hinamigo,Michinoo,1H-1H30,60.0,90.0,11000000,,100,0,,,Semi-square Shaped,6.0,False,90.0,0,1992.0,0,W,House,,North,Private Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2010,2010,1,,
937,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Kamitomachi,Nagasaki (Nagasaki),1H-1H30,60.0,90.0,3000000,,75,0,,,Semi-rectangular Shaped,7.0,False,95.0,0,1968.0,0,W,House,House,Northwest,Road,2.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2016,2016,1,,
33616,Agricultural Land,,42210,Nagasaki Prefecture,Iki City,Ashibechofukaesakaefure,,,,,160000,,145,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2007,2007,4,,
12283,Residential Land(Land and Building),Residential Area,42209,Nagasaki Prefecture,Tsushima City,Minemachisaka,,,,,4100000,,890,0,,,Semi-shaped,,False,135.0,0,,0,S,Other,Other,South,Prefectural Road,7.0,Outside City Planning Area,,,2nd quarter 2018,2018,2,,Dealings in which auction or arbiter participates
4590,Agricultural Land,,42202,Nagasaki Prefecture,Sasebo City,Kamiyunokicho,,,,,500000,,1100,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2018,2018,2,,
8129,Residential Land(Land Only),Residential Area,42204,Nagasaki Prefecture,Isahaya City,Saiwaimachi,Isahaya,30-60minutes,30.0,60.0,31000000,,1300,0,24000.0,79000.0,Trapezoidal Shaped,50.0,True,,0,,0,,,,North,City Road,5.6,Quasi-industrial Zone,60.0,200.0,1st quarter 2014,2014,1,,
15005,Agricultural Land,,42214,Nagasaki Prefecture,Minamishimabara City,Futsucho,,,,,2500000,,3200,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2018,2018,1,,
19939,Residential Land(Land Only),Residential Area,42211,Nagasaki Prefecture,Goto City,Yoshikugicho,,,,,1600000,,165,0,9600.0,32000.0,Semi-rectangular Shaped,11.5,False,,0,,0,,,,Southwest,Road,,Non-divided City Planning Area,70.0,200.0,4th quarter 2010,2010,4,,Dealings in which auction or arbiter participates
32886,Residential Land(Land Only),Potential Residential Area,42204,Nagasaki Prefecture,Isahaya City,Moriyamachosugitani,Isahayahigashikokomae,30-60minutes,30.0,60.0,6000000,,330,0,18000.0,61000.0,Semi-trapezoidal Shaped,26.0,False,,0,,0,,,,North,City Road,8.5,Outside City Planning Area,,,4th quarter 2008,2008,4,,
27701,Residential Land(Land Only),Residential Area,42205,Nagasaki Prefecture,Omura City,Miyashoji,Takematsu,21,21.0,21.0,6400000,,210,0,30000.0,99000.0,Semi-shaped,12.5,False,,0,,0,,,,North,City Road,3.5,Category I Residential Zone,60.0,200.0,4th quarter 2013,2013,4,,
16634,Forest Land,,42391,Nagasaki Prefecture,"Saza Town,Kitamatsuura County",Kodamen,,,,,100000,,390,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2017,2017,1,,
34281,Forest Land,,42308,Nagasaki Prefecture,"Togitsu Town,Nishisonogi County",Shishigawago,,,,,1900000,,850,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2007,2007,4,,
17401,Residential Land(Land Only),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Toishimachi,Hizenkoga,1H-1H30,60.0,90.0,9300000,,200,0,47000.0,160000.0,Rectangular Shaped,10.5,False,,0,,0,,,,West,City Road,7.0,Category I Residential Zone,60.0,150.0,3rd quarter 2010,2010,3,,
12595,Residential Land(Land and Building),Residential Area,42210,Nagasaki Prefecture,Iki City,Gonourachotanakafure,,,,,7000000,,185,0,,,Irregular Shaped,14.0,False,,0,,0,,,Other,Southwest,Town Road,8.0,Outside City Planning Area,,,3rd quarter 2014,2014,3,,Dealings of adjacent land
18868,Residential Land(Land Only),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Sakuranosato,Michinoo,2H-,120.0,,10000000,,710,0,14000.0,46000.0,Rectangular Shaped,30.0,False,,0,,0,,,,Northwest,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2011,2011,2,,
13579,Forest Land,,42212,Nagasaki Prefecture,Saikai City,Seihichoshirosakigo,,,,,1200000,,1200,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
2085,Residential Land(Land Only),Commercial Area,42201,Nagasaki Prefecture,Nagasaki City,Tanakamachi,Utsutsugawa,30-60minutes,30.0,60.0,110000000,,1200,0,86000.0,280000.0,Semi-trapezoidal Shaped,,False,,0,,0,,,,North,City Road,,Quasi-industrial Zone,,,1st quarter 2014,2014,1,,
27774,Agricultural Land,,42207,Nagasaki Prefecture,Hirado City,Tabirachoshimoderamen,,,,,540000,,440,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2013,2013,1,,
410,Residential Land(Land Only),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Iwayamachi,Michinoo,8,8.0,8.0,41000000,,2000,1,15000.0,49000.0,Irregular Shaped,,False,,0,,0,,,,North,Road,3.0,Category I Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
3888,Residential Land(Land and Building),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Yokoo,Michinoo,28,28.0,28.0,17000000,,210,0,,,Rectangular Shaped,,False,120.0,0,1975.0,0,W,House,House,Northeast,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,3rd quarter 2019,2019,3,,
16947,Agricultural Land,,42411,Nagasaki Prefecture,"Shinkamigoto Town,Minamimatsuura County",Wakamatsugo,,,,,70000,,75,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
18707,Residential Land(Land Only),Residential Area,42201,Nagasaki Prefecture,Nagasaki City,Kinkaitonemachi,Michinoo,2H-,120.0,,3100000,,300,0,11000.0,35000.0,Semi-rectangular Shaped,15.0,False,,0,,0,,,,Southeast,City Road,6.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2011,2011,4,,
12057,Residential Land(Land Only),Residential Area,42209,Nagasaki Prefecture,Tsushima City,Izuharamachimiyadani,,,,,12000000,,270,0,45000.0,150000.0,Semi-rectangular Shaped,12.6,False,,0,,0,,,,East,City Road,4.3,Category I Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
31107,Forest Land,,42411,Nagasaki Prefecture,"Shinkamigoto Town,Minamimatsuura County",Imazatogo,,,,,51000,,195,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2009,2009,2,,
2995,"Pre-owned Condominiums, etc.",,42201,Nagasaki Prefecture,Nagasaki City,Hayama,Michinoo,3,3.0,3.0,15000000,3LDK,65,0,,,,,False,,0,1989.0,0,SRC,House,House,,,,Neighborhood Commercial Zone,80.0,300.0,2nd quarter 2015,2015,2,Not yet,
28481,Residential Land(Land Only),Commercial Area,42213,Nagasaki Prefecture,Unzen City,Azumachohiraemyo,Azuma,15,15.0,15.0,3700000,,650,0,5700.0,19000.0,Irregular Shaped,8.5,False,,0,,0,,,,Northwest,National Highway,10.0,Outside City Planning Area,,,3rd quarter 2013,2013,3,,Dealings in which auction or arbiter participates
7606,Residential Land(Land Only),Residential Area,42204,Nagasaki Prefecture,Isahaya City,Eidamachi,Isahaya,6,6.0,6.0,3900000,,75,0,53000.0,180000.0,Semi-rectangular Shaped,24.0,False,,0,,0,,,Other,West,City Road,8.5,Quasi-industrial Zone,60.0,200.0,1st quarter 2017,2017,1,,
13917,Residential Land(Land Only),Residential Area,42213,Nagasaki Prefecture,Unzen City,Azumachotanohiramyo,Azuma,6,6.0,6.0,46000000,,2000,1,11000.0,36000.0,Rectangular Shaped,40.0,False,,0,,0,,,,Southwest,City Road,5.5,Outside City Planning Area,,,1st quarter 2017,2017,1,,
10404,Residential Land(Land and Building),Residential Area,42205,Nagasaki Prefecture,Omura City,Takematsuhommachi,Takematsu,8,8.0,8.0,36000000,,180,0,,,Semi-rectangular Shaped,,False,115.0,0,,0,,,House,South,City Road,,Non-divided City Planning Area,,,3rd quarter 2018,2018,3,,
11220,Residential Land(Land and Building),Residential Area,42207,Nagasaki Prefecture,Hirado City,Shishicho,Tabirahiradoguchi,2H-,120.0,,300000,,330,0,,,Irregular Shaped,,False,100.0,0,1949.0,0,W,House,,Northwest,City Road,9.0,Outside City Planning Area,,,3rd quarter 2015,2015,3,,
6084,Residential Land(Land and Building),Residential Area,42202,Nagasaki Prefecture,Sasebo City,Higashiokubocho,Sasebo,29,29.0,29.0,7000000,,175,0,,,Semi-rectangular Shaped,6.0,False,120.0,0,1978.0,0,W,House,Other,South,Road,2.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,2018,3,,
12638,Agricultural Land,,42210,Nagasaki Prefecture,Iki City,Gonourachonagaminehommurafure,,,,,150000,,330,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2016,2016,2,,
19285,Residential Land(Land and Building),Residential Area,42208,Nagasaki Prefecture,Matsuura City,Imafukuchokitamen,Imabuku,7,7.0,7.0,13000000,,2000,1,,,Irregular Shaped,,False,390.0,0,,0,W,House,,Southwest,Prefectural Road,8.0,Non-divided City Planning Area,,,3rd quarter 2010,2010,3,,Dealings in which auction or arbiter participates
15973,Agricultural Land,,42321,Nagasaki Prefecture,"Higashisonogi Town,Higashisonogi County",Sonogishukugo,,,,,4000000,,750,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2015,2015,2,,
13163,Residential Land(Land Only),Potential Residential Area,42211,Nagasaki Prefecture,Goto City,Miirakumachiushinoura,,,,,430000,,430,0,1000.0,3300.0,Semi-shaped,27.0,False,,0,,0,,,,West,City Road,6.0,Outside City Planning Area,,,4th quarter 2017,2017,4,,
19500,Residential Land(Land and Building),Residential Area,42209,Nagasaki Prefecture,Tsushima City,Mitsushimamachikusubo,,,,,3800000,,300,0,,,Semi-rectangular Shaped,15.0,False,115.0,0,2003.0,0,W,House,,Southwest,Private Road,4.0,Outside City Planning Area,,,3rd quarter 2010,2010,3,,Dealings in which auction or arbiter participates
