No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
14305,Residential Land(Land and Building),Residential Area,43208,Kumamoto Prefecture,Yamaga City,Yamaga,Tamana,2H-,120.0,,13000000,,150,0,,,Irregular Shaped,6.5,False,70.0,0,2008.0,0,W,House,House,Southwest,City Road,6.0,Category II Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
7301,Residential Land(Land Only),Residential Area,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Motomimachi,Kawashiri,18,18.0,18.0,9300000,,200,0,46000.0,150000.0,Semi-square Shaped,14.0,False,,0,,0,,,,East,Access Road,4.0,Urbanization Control Area,70.0,200.0,3rd quarter 2017,2017,3,,
25924,Forest Land,,43505,Kumamoto Prefecture,"Taragi Town,Kuma County",Oaza Tsukigi,,,,,5500000,,1600,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2015,2015,4,,
50400,Residential Land(Land Only),Residential Area,43102,Kumamoto Prefecture,"Higashi Ward,Kumamoto City",Ezumachi Oaza Shimomuta,Minamikumamoto,1H-1H30,60.0,90.0,16000000,,1000,0,16000.0,52000.0,Semi-shaped,,False,,0,,0,,,,Northwest,City Road,7.0,Urbanization Control Area,70.0,200.0,4th quarter 2007,2007,4,,
49043,Agricultural Land,,43432,Kumamoto Prefecture,"Nishihara Village,Aso County",Oaza Toriko,,,,,600000,,290,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2009,2009,3,,
17632,Residential Land(Land and Building),Residential Area,43215,Kumamoto Prefecture,Amakusa City,Imagamashimmachi,,,,,10000000,,165,0,,,Rectangular Shaped,,False,320.0,0,1977.0,0,RC,"Housing Complex, Parking Lot",Other,Southeast,City Road,4.0,Category I Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
22841,Forest Land,,43441,Kumamoto Prefecture,"Mifune Town,Kamimashiki County",Oaza Ueno,,,,,170000,,470,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2018,2018,4,,
24015,Residential Land(Land Only),Potential Residential Area,43443,Kumamoto Prefecture,"Mashiki Town,Kamimashiki County",Oaza Mamizu,Shinsuizenji,1H30-2H,90.0,120.0,16000000,,1300,0,12000.0,40000.0,Semi-rectangular Shaped,,False,,0,,0,,,,No facing road,,,Urbanization Control Area,70.0,400.0,4th quarter 2017,2017,4,,
3482,Residential Land(Land and Building),Residential Area,43102,Kumamoto Prefecture,"Higashi Ward,Kumamoto City",Toshima,Hikarinomori,1H-1H30,60.0,90.0,31000000,,1600,0,,,Rectangular Shaped,,False,100.0,0,2019.0,0,W,House,House,Northwest,Private Road,6.0,Urbanization Control Area,70.0,200.0,1st quarter 2019,2019,1,,Dealings including private road
50058,Residential Land(Land and Building),Residential Area,43101,Kumamoto Prefecture,"Chuo Ward,Kumamoto City",Kotohira,Minamikumamoto,9,9.0,9.0,13000000,,90,0,,,Semi-trapezoidal Shaped,10.0,False,70.0,0,1983.0,0,W,House,,East,City Road,4.0,Category II Residential Zone,60.0,200.0,1st quarter 2008,2008,1,,
13335,Residential Land(Land and Building),Residential Area,43206,Kumamoto Prefecture,Tamana City,Ryuganji,Tamana,23,23.0,23.0,8500000,,210,0,,,Semi-rectangular Shaped,,False,110.0,0,,0,LS,House,House,East,Road,,Category I Residential Zone,,,2nd quarter 2014,2014,2,,
11104,Residential Land(Land and Building),Residential Area,43203,Kumamoto Prefecture,Hitoyoshi City,Shimoharadamachi,Nishihitoyoshi,5,5.0,5.0,6900000,,430,0,,,Irregular Shaped,,False,,0,,0,,,House,Northwest,City Road,6.0,Non-divided City Planning Area,,,2nd quarter 2019,2019,2,,Dealings between related objects
33985,Residential Land(Land Only),Residential Area,43214,Kumamoto Prefecture,Aso City,Ichinomiyamachimiyaji,Miyaji,15,15.0,15.0,11000000,,520,0,20000.0,67000.0,Semi-rectangular Shaped,25.0,False,,0,,0,,,,East,Road,25.0,Outside City Planning Area,,,2nd quarter 2011,2011,2,,
40030,Residential Land(Land Only),Commercial Area,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Chikami,Kawashiri,30-60minutes,30.0,60.0,13000000,,210,0,63000.0,210000.0,Semi-rectangular Shaped,10.0,False,,0,,0,,,,South,City Road,8.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2013,2013,1,,
37811,Residential Land(Land Only),Residential Area,43101,Kumamoto Prefecture,"Chuo Ward,Kumamoto City",Ezu,Shinsuizenji,26,26.0,26.0,48000000,,600,0,80000.0,270000.0,Semi-rectangular Shaped,36.0,False,,0,,0,,,,South,City Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2013,2013,1,,
9977,Residential Land(Land Only),Potential Residential Area,43202,Kumamoto Prefecture,Yatsushiro City,Senchomachishimmuta,Sencho,11,11.0,11.0,5300000,,440,0,12000.0,40000.0,Semi-shaped,,False,,0,,0,,,,Southwest,City Road,,Non-divided City Planning Area,,,4th quarter 2017,2017,4,,
9028,Residential Land(Land and Building),Residential Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Yomogimachi,Nishisato,30-60minutes,30.0,60.0,25000000,,155,0,,,Rectangular Shaped,11.0,False,105.0,0,2014.0,0,W,House,House,South,Private Road,4.5,Category I Exclusively Medium-high Residential Zone,60.0,150.0,4th quarter 2014,2014,4,,
24071,Residential Land(Land Only),Residential Area,43443,Kumamoto Prefecture,"Mashiki Town,Kamimashiki County",Oaza Miyazono,Shinsuizenji,2H-,120.0,,7600000,,195,0,39000.0,130000.0,Rectangular Shaped,15.0,False,,0,,0,,,House,West,Town Road,4.0,Category I Exclusively Low-story Residential Zone,40.0,80.0,3rd quarter 2017,2017,3,,
17348,Forest Land,,43214,Kumamoto Prefecture,Aso City,Nishikozono,,,,,330000,,570,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2014,2014,3,,
31227,Residential Land(Land Only),Residential Area,43202,Kumamoto Prefecture,Yatsushiro City,Senchomachikogade,Sencho,29,29.0,29.0,350000,,50,0,6900.0,23000.0,Semi-rectangular Shaped,8.0,False,,0,,0,,,,Southeast,City Road,4.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2011,2011,4,,
43352,Agricultural Land,,43208,Kumamoto Prefecture,Yamaga City,Katoda,,,,,17000000,,5000,1,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
24829,Forest Land,,43447,Kumamoto Prefecture,"Yamato Town,Kamimashiki County",Midorikawa,,,,,600000,,5000,1,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2019,2019,3,,
30906,Residential Land(Land Only),Residential Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Musashigaoka,Musashizuka,9,9.0,9.0,15000000,,195,0,75000.0,250000.0,Semi-rectangular Shaped,9.0,False,,0,,0,,,,South,Private Road,4.5,Category I Exclusively Medium-high Residential Zone,60.0,150.0,4th quarter 2011,2011,4,,
47277,Forest Land,,43482,Kumamoto Prefecture,"Ashikita Town,Ashikita County",Oaza Kodanoura,,,,,100000,,3500,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2013,2013,1,,
52096,Residential Land(Land Only),Residential Area,43202,Kumamoto Prefecture,Yatsushiro City,Sendammachi,Yatsushiro,25,25.0,25.0,12000000,,320,0,38000.0,120000.0,Square Shaped,18.0,False,,0,,0,,,,East,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2008,2008,1,,
29637,Residential Land(Land Only),Potential Residential Area,43206,Kumamoto Prefecture,Tamana City,Tsuiji,Tamana,30-60minutes,30.0,60.0,3000000,,140,0,21000.0,70000.0,Semi-rectangular Shaped,,False,,0,,0,,,,No facing road,,,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2010,2010,2,,
52931,Agricultural Land,,43208,Kumamoto Prefecture,Yamaga City,Kaomachikitadani,,,,,770000,,250,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2007,2007,4,,
56467,Residential Land(Land and Building),Residential Area,43514,Kumamoto Prefecture,"Asagiri Town,Kuma County",Mendanishi,Okadomekofuku,10,10.0,10.0,1800000,,180,0,,,Semi-shaped,6.0,False,80.0,0,1988.0,0,W,,,,,,Outside City Planning Area,,,3rd quarter 2007,2007,3,,Dealings in which auction or arbiter participates
52877,Agricultural Land,,43206,Kumamoto Prefecture,Tamana City,Yokoshimamachiyokoshima,,,,,550000,,670,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2008,2008,4,,
21316,Residential Land(Land and Building),Residential Area,43404,Kumamoto Prefecture,"Kikuyo Town,Kikuchi County",Koyodai,Musashizuka,29,29.0,29.0,18000000,,220,0,,,Rectangular Shaped,14.0,False,135.0,0,1984.0,0,W,House,House,Southeast,Town Road,5.0,Category I Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
28515,Residential Land(Land Only),Residential Area,43202,Kumamoto Prefecture,Yatsushiro City,Kogenishimachi,Yatsushiro,30-60minutes,30.0,60.0,17000000,,770,0,21000.0,70000.0,Rectangular Shaped,17.0,False,,0,,0,,,,Northwest,City Road,4.5,Non-divided City Planning Area,70.0,200.0,2nd quarter 2010,2010,2,,
54552,Residential Land(Land Only),Potential Residential Area,43367,Kumamoto Prefecture,"Nankan Town,Tamana County",Oaza Ima,Tamana,2H-,120.0,,3600000,,1000,0,3600.0,12000.0,Irregular Shaped,34.0,False,,0,,0,,,,East,Town Road,4.0,Outside City Planning Area,,,2nd quarter 2008,2008,2,,
36297,Agricultural Land,,43441,Kumamoto Prefecture,"Mifune Town,Kamimashiki County",Oaza Takigawa,,,,,6000000,,3000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2011,2011,1,,
17784,Agricultural Land,,43215,Kumamoto Prefecture,Amakusa City,Kawauramachitachihara,,,,,770000,,770,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2016,2016,1,,
6370,Residential Land(Land Only),Residential Area,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Jonammachimainohara,Uto,1H30-2H,90.0,120.0,5400000,,200,0,27000.0,89000.0,Square Shaped,14.0,False,,0,,0,,,,South,City Road,6.0,Urbanization Control Area,70.0,200.0,2nd quarter 2015,2015,2,,
27214,"Pre-owned Condominiums, etc.",,43101,Kumamoto Prefecture,"Chuo Ward,Kumamoto City",Toroku,Tokaigakuenmae,19,19.0,19.0,8000000,3LDK,60,0,,,,,False,,0,1987.0,0,RC,House,,,,,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2010,2010,2,Done,
15880,Agricultural Land,,43212,Kumamoto Prefecture,Kamiamakusa City,Oyanomachinoboritate,,,,,420000,,270,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2014,2014,3,,
45613,Residential Land(Land Only),Residential Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Tatsuda,Musashizuka,20,20.0,20.0,10000000,,170,0,62000.0,200000.0,Rectangular Shaped,10.0,False,,0,,0,,,,Northwest,Private Road,4.5,Category I Exclusively Medium-high Residential Zone,60.0,150.0,2nd quarter 2009,2009,2,,Dealings including private road
7778,Residential Land(Land and Building),Commercial Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Uekimachitarumizu,Ueki,26,26.0,26.0,17000000,,540,0,,,Semi-trapezoidal Shaped,30.0,False,650.0,0,1979.0,0,S,"House, Shop",Office,West,City Road,11.0,Quasi-industrial Zone,60.0,200.0,4th quarter 2018,2018,4,,
28514,Residential Land(Land Only),Residential Area,43202,Kumamoto Prefecture,Yatsushiro City,Kogenishimachi,Yatsushiro,30-60minutes,30.0,60.0,3500000,,170,0,20000.0,66000.0,Semi-trapezoidal Shaped,9.0,False,,0,,0,,,,Northwest,Private Road,4.0,Category I Exclusively Medium-high Residential Zone,50.0,150.0,2nd quarter 2010,2010,2,,
18783,Residential Land(Land and Building),Residential Area,43216,Kumamoto Prefecture,Koshi City,Suya,Kuroishi (Kumamoto),11,11.0,11.0,15000000,,210,0,,,Semi-rectangular Shaped,13.5,False,100.0,0,1980.0,0,W,House,House,Southwest,City Road,4.0,Category I Exclusively Low-story Residential Zone,40.0,80.0,4th quarter 2015,2015,4,,
32522,Residential Land(Land Only),Residential Area,43404,Kumamoto Prefecture,"Kikuyo Town,Kikuchi County",Oaza Kubota,Haramizu,15,15.0,15.0,9800000,,310,0,31000.0,100000.0,Semi-square Shaped,10.5,False,,0,,0,,,,West,Town Road,7.0,Category I Exclusively Medium-high Residential Zone,50.0,100.0,4th quarter 2010,2010,4,,Dealings including private road
46495,Agricultural Land,,43433,Kumamoto Prefecture,"Minamiaso Village,Aso County",Oaza Kawayo,,,,,450000,,360,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2013,2013,4,,
42933,Residential Land(Land Only),Residential Area,43206,Kumamoto Prefecture,Tamana City,Tsuiji,Tamana,20,20.0,20.0,8400000,,370,0,23000.0,75000.0,Semi-trapezoidal Shaped,11.0,False,,0,,0,,,,North,Private Road,4.5,Category I Exclusively Low-story Residential Zone,40.0,80.0,1st quarter 2013,2013,1,,
37297,Agricultural Land,,43505,Kumamoto Prefecture,"Taragi Town,Kuma County",Oaza Kurohiji,,,,,200000,,1700,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2011,2011,2,,
44250,Residential Land(Land Only),Potential Residential Area,43213,Kumamoto Prefecture,Uki City,Ogawamachiminamishinden,Ogawa (Kumamoto),2H-,120.0,,960000,,170,0,5600.0,19000.0,Irregular Shaped,,False,,0,,0,,,,No facing road,,,Non-divided City Planning Area,70.0,200.0,1st quarter 2013,2013,1,,
51218,Agricultural Land,,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Jonammachitsukawara,,,,,4500000,,3000,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2007,2007,3,,
26804,Agricultural Land,,43514,Kumamoto Prefecture,"Asagiri Town,Kuma County",Mendahigashi,,,,,1400000,,2800,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2018,2018,2,,
4977,Agricultural Land,,43103,Kumamoto Prefecture,"Nishi Ward,Kumamoto City",Kawachimachinoide,,,,,1600000,,5000,1,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2017,2017,3,,
13839,Forest Land,,43208,Kumamoto Prefecture,Yamaga City,Kikukamachiasago,,,,,400000,,3900,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2015,2015,4,,
50961,Residential Land(Land Only),Commercial Area,43103,Kumamoto Prefecture,"Nishi Ward,Kumamoto City",Shimasaki,Kumamoto,28,28.0,28.0,22000000,,190,0,110000.0,380000.0,Semi-rectangular Shaped,,False,,0,,0,,,,,,,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2007,2007,3,,
5267,Residential Land(Land Only),Potential Residential Area,43103,Kumamoto Prefecture,"Nishi Ward,Kumamoto City",Tosakamachi,Kumamoto,30-60minutes,30.0,60.0,66000000,,2000,1,16000.0,52000.0,Semi-rectangular Shaped,50.0,True,,0,,0,,,,Southwest,City Road,5.5,Urbanization Control Area,70.0,200.0,4th quarter 2015,2015,4,,
33005,Forest Land,,43210,Kumamoto Prefecture,Kikuchi City,Shimokawaharu,,,,,550000,,3300,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2011,2011,4,,
24100,Residential Land(Land Only),Residential Area,43443,Kumamoto Prefecture,"Mashiki Town,Kamimashiki County",Oaza Yasunaga,Shinsuizenji,1H30-2H,90.0,120.0,10000000,,710,0,14000.0,46000.0,Rectangular Shaped,23.0,False,,0,,0,,,Other,South,Road,3.0,Quasi-residential Zone,60.0,200.0,3rd quarter 2018,2018,3,,
20518,Agricultural Land,,43369,Kumamoto Prefecture,"Nagomi Town,Tamana County",Nakawani,,,,,2200000,,3700,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2019,2019,2,,
51481,Residential Land(Land and Building),Residential Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Ikeda,Sojodaigakumae,5,5.0,5.0,11000000,,135,0,,,Irregular Shaped,,False,75.0,0,1977.0,0,W,House,,West,City Road,5.0,Category I Exclusively Low-story Residential Zone,40.0,80.0,3rd quarter 2008,2008,3,,
12953,Agricultural Land,,43206,Kumamoto Prefecture,Tamana City,Terada,,,,,640000,,430,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2018,2018,4,,
49232,Agricultural Land,,43443,Kumamoto Prefecture,"Mashiki Town,Kamimashiki County",Oaza Soryo,,,,,11000000,,1100,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2009,2009,2,,
27570,Residential Land(Land and Building),Residential Area,43102,Kumamoto Prefecture,"Higashi Ward,Kumamoto City",Hattanda,Suizenji,30-60minutes,30.0,60.0,6800000,,210,0,,,Semi-rectangular Shaped,11.5,False,80.0,0,1977.0,0,W,House,,Southwest,Private Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,150.0,2nd quarter 2010,2010,2,,Dealings including private road
32651,Forest Land,,43208,Kumamoto Prefecture,Yamaga City,Kahokumachitaku,,,,,290000,,5000,1,,,,,False,,0,,0,,,,,,,,,,4th quarter 2011,2011,4,,
40307,Agricultural Land,,43367,Kumamoto Prefecture,"Nankan Town,Tamana County",Oaza Ima,,,,,650000,,1500,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2012,2012,2,,
43821,Residential Land(Land and Building),Residential Area,43102,Kumamoto Prefecture,"Higashi Ward,Kumamoto City",Goryo,Tokaigakuenmae,30-60minutes,30.0,60.0,32000000,,510,0,,,Rectangular Shaped,19.0,False,400.0,0,1986.0,0,W,Housing Complex,,Northeast,City Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,150.0,2nd quarter 2009,2009,2,,
6919,Residential Land(Land and Building),Residential Area,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Noguchi,Kumamoto,30-60minutes,30.0,60.0,30000000,,200,0,,,Semi-rectangular Shaped,13.0,False,90.0,0,2014.0,0,W,House,House,East,City Road,6.0,Urbanization Control Area,70.0,200.0,3rd quarter 2015,2015,3,,
50404,Residential Land(Land and Building),Residential Area,43102,Kumamoto Prefecture,"Higashi Ward,Kumamoto City",Ezu,Shinsuizenji,28,28.0,28.0,33000000,,230,0,,,Semi-shaped,,False,140.0,0,2007.0,0,W,House,,Northeast,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2007,2007,2,,
44460,"Pre-owned Condominiums, etc.",,43103,Kumamoto Prefecture,"Nishi Ward,Kumamoto City",Demachi,Kamikumamoto,21,21.0,21.0,22000000,4LDK,85,0,,,,,False,,0,2008.0,0,RC,House,,,,,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2009,2009,4,,
2265,Agricultural Land,,43101,Kumamoto Prefecture,"Chuo Ward,Kumamoto City",Yokote,,,,,1500000,,220,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
33354,Agricultural Land,,43443,Kumamoto Prefecture,"Mashiki Town,Kamimashiki County",Oaza Tabaru,,,,,330000,,150,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2010,2010,1,,
34323,Residential Land(Land Only),Residential Area,43484,Kumamoto Prefecture,"Tsunagi Town,Ashikita County",Oaza Iwaki,Tsunagi,8,8.0,8.0,6400000,,270,0,24000.0,80000.0,Rectangular Shaped,14.5,False,,0,,0,,,,East,Private Road,5.0,Outside City Planning Area,,,3rd quarter 2010,2010,3,,
19840,Forest Land,,43367,Kumamoto Prefecture,"Nankan Town,Tamana County",Oaza Kobaru,,,,,1100000,,3700,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2019,2019,2,,
11576,Residential Land(Land Only),Residential Area,43204,Kumamoto Prefecture,Arao City,Kunaideme,Arao (Kumamoto),18,18.0,18.0,3300000,,125,0,27000.0,89000.0,Rectangular Shaped,5.0,False,,0,,0,,,Other,North,City Road,6.0,Category I Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
29701,Residential Land(Land and Building),Residential Area,43103,Kumamoto Prefecture,"Nishi Ward,Kumamoto City",Kamidai,Kumamoto,30-60minutes,30.0,60.0,25000000,,330,0,,,Rectangular Shaped,17.0,False,190.0,0,1996.0,0,W,House,,East,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,150.0,4th quarter 2011,2011,4,,
1481,Residential Land(Land and Building),Residential Area,43101,Kumamoto Prefecture,"Chuo Ward,Kumamoto City",Suizenji,Suizenji,18,18.0,18.0,22000000,,240,0,,,Rectangular Shaped,11.0,False,40.0,0,1965.0,0,,,Warehouse,Northeast,Road,3.5,Category II Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,Dealings including private road
51672,Residential Land(Land Only),Residential Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Shimizuiwakura,Kamei,21,21.0,21.0,3300000,,330,0,9800.0,32000.0,Square Shaped,16.0,False,,0,,0,,,,South,City Road,4.5,Category I Exclusively Low-story Residential Zone,40.0,80.0,2nd quarter 2007,2007,2,,
31592,Residential Land(Land Only),Residential Area,43216,Kumamoto Prefecture,Koshi City,Suya,Kumamotokosenmae,30-60minutes,30.0,60.0,2300000,,200,0,12000.0,39000.0,Semi-rectangular Shaped,16.0,False,,0,,0,,,,West,City Road,6.0,Urbanization Control Area,40.0,80.0,4th quarter 2010,2010,4,,Dealings in which auction or arbiter participates
53721,Residential Land(Land Only),Residential Area,43213,Kumamoto Prefecture,Uki City,Matsubasemachihagio,,,,,740000,,105,0,7100.0,23000.0,,,False,,0,,0,,,,South,City Road,4.0,,,,4th quarter 2007,2007,4,,
14781,Agricultural Land,,43210,Kumamoto Prefecture,Kikuchi City,Shisuimachinaga,,,,,1600000,,3200,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2017,2017,2,,
2910,Residential Land(Land and Building),Residential Area,43102,Kumamoto Prefecture,"Higashi Ward,Kumamoto City",Kengunhommachi,Suizenji,30-60minutes,30.0,60.0,29000000,,140,0,,,Rectangular Shaped,7.0,False,85.0,0,2018.0,0,W,House,House,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,150.0,3rd quarter 2018,2018,3,,
31898,Residential Land(Land and Building),Residential Area,43204,Kumamoto Prefecture,Arao City,Hon-ide,Arao (Kumamoto),1H-1H30,60.0,90.0,3800000,,150,0,,,Semi-trapezoidal Shaped,11.5,False,85.0,0,1989.0,0,W,House,,Northwest,Road,3.0,Non-divided City Planning Area,60.0,200.0,3rd quarter 2011,2011,3,,
5863,Residential Land(Land Only),Residential Area,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Kaminogo,Heisei,30-60minutes,30.0,60.0,18000000,,320,0,56000.0,190000.0,Semi-square Shaped,16.7,False,,0,,0,,,House,North,City Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
46966,Residential Land(Land Only),Residential Area,43206,Kumamoto Prefecture,Tamana City,Iwasaki,Tamana,19,19.0,19.0,1800000,,60,0,30000.0,99000.0,Semi-rectangular Shaped,,False,,0,,0,,,,No facing road,,,Category I Residential Zone,60.0,200.0,4th quarter 2009,2009,4,,
40902,Residential Land(Land and Building),Residential Area,43105,Kumamoto Prefecture,"Kita Ward,Kumamoto City",Yuge,Hikarinomori,10,10.0,10.0,13000000,,200,0,,,Semi-rectangular Shaped,10.5,False,,0,,0,,,,South,City Road,5.0,Category I Residential Zone,60.0,200.0,2nd quarter 2013,2013,2,,Dealings including private road
34764,Agricultural Land,,43510,Kumamoto Prefecture,"Sagara Village,Kuma County",Oaza Kawabe,,,,,2700000,,5000,1,,,,,False,,0,,0,,,,,,,,,,1st quarter 2010,2010,1,,
30211,Residential Land(Land and Building),Residential Area,43104,Kumamoto Prefecture,"Minami Ward,Kumamoto City",Chikami,Kawashiri,30-60minutes,30.0,60.0,9500000,,240,0,,,Irregular Shaped,28.0,False,,0,,0,,,,Southeast,Village Road,7.0,Category I Residential Zone,60.0,200.0,3rd quarter 2011,2011,3,,
