No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
13415,Residential Land(Land Only),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Inaoi,Tsuruoka,30-60minutes,30.0,60.0,1800000,,105,0,17000.0,57000.0,Rectangular Shaped,7.5,False,,0,,0,,,,Northwest,Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2011,2011,2,,
5984,Residential Land(Land Only),Commercial Area,6203,Yamagata Prefecture,Tsuruoka City,Honcho,Tsuruoka,28,28.0,28.0,8200000,,175,0,46000.0,150000.0,Rectangular Shaped,26.5,False,,0,,0,,,Other,South,City Road,7.0,Commercial Zone,80.0,400.0,1st quarter 2018,2018,1,,
19670,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Odachi,Yamagata,30-60minutes,30.0,60.0,13000000,,230,0,54000.0,180000.0,Irregular Shaped,5.0,False,,0,,0,,,,East,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,2nd quarter 2007,2007,2,,
8002,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Yamamoto,Sagoshi,2H-,120.0,,1000000,,280,0,,,Semi-trapezoidal Shaped,,False,,0,1970.0,0,W,"House, Shop",,Northeast,Prefectural Road,5.0,Outside City Planning Area,,,4th quarter 2014,2014,4,,
29172,Agricultural Land,,6203,Yamagata Prefecture,Tsuruoka City,Shimonakanome,,,,,5000000,,5000,1,,,,,False,,0,,0,,,,,,,,,,1st quarter 2009,2009,1,,
10722,Agricultural Land,,6208,Yamagata Prefecture,Murayama City,Oaza Shirotori,,,,,460000,,2300,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2016,2016,1,,
23002,Residential Land(Land and Building),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Yanagida,Tsuruoka,30-60minutes,30.0,60.0,14000000,,175,0,,,Trapezoidal Shaped,16.5,False,105.0,0,1996.0,0,W,House,,Southeast,Private Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,4th quarter 2013,2013,4,,
33695,Agricultural Land,,6321,Yamagata Prefecture,"Kahoku Town,Nishimurayama County",Oaza Mizonobe,,,,,280000,,570,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2012,2012,4,,
24701,Agricultural Land,,6211,Yamagata Prefecture,Higashine City,Oaza Numazawa,,,,,260000,,340,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2010,2010,1,,
11611,Residential Land(Land and Building),Commercial Area,6203,Yamagata Prefecture,Tsuruoka City,Honcho,Tsuruoka,19,19.0,19.0,6100000,,280,0,,,Irregular Shaped,13.5,False,300.0,0,1983.0,0,"S, W",Factory,,East,Prefectural Road,12.0,Commercial Zone,80.0,400.0,3rd quarter 2010,2010,3,,Dealings in which auction or arbiter participates
28799,Residential Land(Land Only),Residential Area,6209,Yamagata Prefecture,Nagai City,Izumi,Tokiniwa,14,14.0,14.0,3100000,,150,0,21000.0,69000.0,Semi-shaped,50.0,True,,0,,0,,,,East,National Highway,11.0,Non-divided City Planning Area,70.0,200.0,1st quarter 2012,2012,1,,
8706,Residential Land(Land Only),Commercial Area,6205,Yamagata Prefecture,Shinjo City,Hommachi,Shinjo,10,10.0,10.0,43000000,,1200,0,36000.0,120000.0,Semi-rectangular Shaped,20.5,False,,0,,0,,,Other,West,City Road,20.0,Commercial Zone,80.0,400.0,1st quarter 2019,2019,1,,
35552,Agricultural Land,,6209,Yamagata Prefecture,Nagai City,Kunomoto,,,,,1900000,,4000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2009,2009,1,,
4458,Forest Land,,6203,Yamagata Prefecture,Tsuruoka City,Otori,,,,,66000,,440,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
6198,Agricultural Land,,6203,Yamagata Prefecture,Tsuruoka City,Yabiki,,,,,500000,,160,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2015,2015,4,,
35982,Agricultural Land,,6210,Yamagata Prefecture,Tendo City,Oaza Hoshinuno,,,,,2500000,,810,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2007,2007,2,,
11778,"Pre-owned Condominiums, etc.",,6201,Yamagata Prefecture,Yamagata City,Aioicho,Yamagata,23,23.0,23.0,8300000,2LDK,45,0,,,,,False,,0,1989.0,0,SRC,House,,,,,Commercial Zone,80.0,400.0,1st quarter 2013,2013,1,Done,
31535,Agricultural Land,,6211,Yamagata Prefecture,Higashine City,Oaza Kooriyama,,,,,410000,,135,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
2406,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Oaza Matsubara,Zao,8,8.0,8.0,8500000,,250,0,33000.0,110000.0,Semi-trapezoidal Shaped,11.3,False,,0,,0,,,House,South,City Road,7.4,Urbanization Control Area,70.0,200.0,1st quarter 2015,2015,1,,
37221,Residential Land(Land Only),Potential Residential Area,6211,Yamagata Prefecture,Higashine City,Oaza Hanyu,Jinmachi,30-60minutes,30.0,60.0,3900000,,170,0,23000.0,75000.0,Irregular Shaped,,False,,0,,0,,,,North,City Road,8.0,Non-divided City Planning Area,70.0,200.0,3rd quarter 2009,2009,3,,
32055,Agricultural Land,,6211,Yamagata Prefecture,Higashine City,Oaza Nagatoro,,,,,1500000,,430,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2013,2013,2,,
39241,Agricultural Land,,6428,Yamagata Prefecture,"Shonai Town,Higashitagawa County",Joman,,,,,4800000,,1500,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2008,2008,3,,
25939,Residential Land(Land Only),Residential Area,6461,Yamagata Prefecture,"Yuza Town,Akumi County",Fujisaki,Minamichokai,30-60minutes,30.0,60.0,5900000,,400,0,15000.0,49000.0,Square Shaped,20.0,False,,0,,0,,,House,West,Town Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2017,2017,2,,
17855,Agricultural Land,,6301,Yamagata Prefecture,"Yamanobe Town,Higashimurayama County",Oaza Yamanobe,,,,,1000000,,200,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,Dealings of adjacent land
18758,Agricultural Land,,6323,Yamagata Prefecture,"Asahi Town,Nishimurayama County",Oaza Miyajuku,,,,,24000,,300,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2018,2018,2,,
21227,Agricultural Land,,6366,Yamagata Prefecture,"Sakegawa Village,Mogami County",Oaza Magarigawa,,,,,1800000,,1800,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
38597,Forest Land,,6367,Yamagata Prefecture,"Tozawa Village,Mogami County",Oaza Furukuchi,,,,,280000,,1400,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2007,2007,3,,
32950,Residential Land(Land Only),Residential Area,6205,Yamagata Prefecture,Shinjo City,Itsukamachi,Shinjo,19,19.0,19.0,4200000,,145,0,29000.0,95000.0,Irregular Shaped,15.0,False,,0,,0,,,,South,City Road,6.0,Non-divided City Planning Area,70.0,200.0,2nd quarter 2009,2009,2,,
38662,Agricultural Land,,6381,Yamagata Prefecture,"Takahata Town,Higashiokitama County",Oaza Kamiwada,,,,,220000,,185,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2008,2008,3,,
18392,"Pre-owned Condominiums, etc.",,6204,Yamagata Prefecture,Sakata City,Hiyoshicho,Sakata,24,24.0,24.0,4000000,3LDK,65,0,,,,,False,,0,1997.0,0,RC,House,,,,,Commercial Zone,80.0,400.0,4th quarter 2011,2011,4,Not yet,
5253,Residential Land(Land Only),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Tochiya,Uzen-oyama,11,11.0,11.0,2800000,,250,0,12000.0,38000.0,Semi-rectangular Shaped,14.8,False,,0,,0,,,House,Northeast,City Road,8.0,Industrial Zone,60.0,200.0,4th quarter 2017,2017,4,,
38566,Forest Land,,6362,Yamagata Prefecture,"Mogami Town,Mogami County",Oaza Mitsusawa,,,,,600000,,5000,1,,,,,False,,0,,0,,,,,,,,,,4th quarter 2009,2009,4,,
12057,Residential Land(Land and Building),Commercial Area,6203,Yamagata Prefecture,Tsuruoka City,Yunohama,Uzen-oyama,1H30-2H,90.0,120.0,35000000,,1900,0,,,Irregular Shaped,15.5,False,430.0,0,,0,W,"House, Factory, Workshop",,North,National Highway,14.5,Commercial Zone,80.0,400.0,1st quarter 2010,2010,1,,
5012,Residential Land(Land Only),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Daitomachi,Tsuruoka,26,26.0,26.0,2200000,,75,0,30000.0,100000.0,Irregular Shaped,10.0,False,,0,,0,,,Other,South,Prefectural Road,19.5,Category II Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
26851,Agricultural Land,,6205,Yamagata Prefecture,Shinjo City,Tookamachi,,,,,4500000,,2000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2013,2013,1,,
25882,Agricultural Land,,6461,Yamagata Prefecture,"Yuza Town,Akumi County",Hiko,,,,,300000,,520,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
36693,Agricultural Land,,6211,Yamagata Prefecture,Higashine City,Oaza Hanyu,,,,,13000000,,2200,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2007,2007,4,,
10735,Forest Land,,6208,Yamagata Prefecture,Murayama City,Oaza Tazawa,,,,,30000,,740,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2017,2017,3,,
20650,Residential Land(Land Only),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Shinkaimachi,Tsuruoka,30-60minutes,30.0,60.0,6800000,,290,0,23000.0,77000.0,Rectangular Shaped,6.5,False,,0,,0,,,,Northeast,City Road,10.4,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2013,2013,3,,
25511,Residential Land(Land and Building),Residential Area,6428,Yamagata Prefecture,"Shonai Town,Higashitagawa County",Renshi,Minamino,15,15.0,15.0,300000,,890,0,,,Semi-square Shaped,31.5,False,400.0,0,1987.0,0,W,"House, Workshop, Other",House,Northwest,Town Road,6.5,Outside City Planning Area,,,1st quarter 2017,2017,1,,
15124,Residential Land(Land Only),Residential Area,6211,Yamagata Prefecture,Higashine City,Oaza Noda,Sakuranbohigashine,28,28.0,28.0,3900000,,220,0,18000.0,58000.0,Semi-trapezoidal Shaped,18.0,False,,0,,0,,,House,North,City Road,6.0,Non-divided City Planning Area,70.0,200.0,3rd quarter 2018,2018,3,,
18695,Forest Land,,6323,Yamagata Prefecture,"Asahi Town,Nishimurayama County",Oaza Mizumoto,,,,,31000,,140,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
29998,Agricultural Land,,6366,Yamagata Prefecture,"Sakegawa Village,Mogami County",Oaza Niwazuki,,,,,1000000,,1300,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2010,2010,1,,
20248,Residential Land(Land and Building),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Koyodokawa,Tsuruoka,30-60minutes,30.0,60.0,15000000,,210,0,,,Irregular Shaped,11.3,False,110.0,0,2003.0,0,W,House,,East,City Road,9.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2013,2013,2,,
22833,Forest Land,,6401,Yamagata Prefecture,"Oguni Town,Nishiokitama County",Oaza Imaichi,,,,,100000,,780,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2016,2016,2,,
2769,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Miharashinoka,Mokichikinenkanmae,30-60minutes,30.0,60.0,6900000,,320,0,22000.0,72000.0,Trapezoidal Shaped,17.0,False,,0,,0,,,House,Southeast,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
13381,Residential Land(Land Only),Residential Area,6210,Yamagata Prefecture,Tendo City,Higashihaga,Tendominami,2,2.0,2.0,50000000,,1200,0,40000.0,130000.0,Semi-rectangular Shaped,35.5,False,,0,,0,,,House,South,City Road,12.0,Category I Residential Zone,60.0,200.0,3rd quarter 2018,2018,3,,
3197,Residential Land(Land and Building),Residential Area,6202,Yamagata Prefecture,Yonezawa City,Omachi,Yonezawa,21,21.0,21.0,9500000,,580,0,,,Semi-square Shaped,12.0,False,100.0,0,1987.0,0,W,"Office, Parking Lot, Other",Other,East,City Road,7.0,Category I Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
30090,Forest Land,,6367,Yamagata Prefecture,"Tozawa Village,Mogami County",Oaza Jinden,,,,,130000,,5000,1,,,,,False,,0,,0,,,,,,,,,,4th quarter 2010,2010,4,,
31765,Residential Land(Land Only),Industrial Area,6211,Yamagata Prefecture,Higashine City,Jimmachinishi,Jinmachi,16,16.0,16.0,17000000,,1800,0,9700.0,32000.0,Semi-square Shaped,44.5,False,,0,,0,,,,East,National Highway,25.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2013,2013,2,,
34009,Agricultural Land,,6206,Yamagata Prefecture,Sagae City,Oaza Yonaza,,,,,15000000,,2300,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2009,2009,1,,
16804,Residential Land(Land and Building),Residential Area,6207,Yamagata Prefecture,Kaminoyama City,Kanaoihigashi,Kaminoyamaonsen,16,16.0,16.0,31000000,,2000,1,,,Semi-shaped,39.0,False,230.0,0,1994.0,0,W,"Office, Warehouse",,East,National Highway,15.0,Quasi-residential Zone,60.0,200.0,2nd quarter 2010,2010,2,,
23849,Agricultural Land,,6204,Yamagata Prefecture,Sakata City,Kamiaosawa,,,,,20000,,600,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2013,2013,2,,
19439,Agricultural Land,,6203,Yamagata Prefecture,Tsuruoka City,Takasaka,,,,,200000,,580,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2012,2012,1,,
33281,Residential Land(Land Only),Residential Area,6213,Yamagata Prefecture,Nan-yo City,Shimanuki,Akayu,2,2.0,2.0,13000000,,530,0,24000.0,80000.0,Rectangular Shaped,22.5,False,,0,,0,,,,East,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,3rd quarter 2013,2013,3,,
8293,Forest Land,,6201,Yamagata Prefecture,Yamagata City,Zaonarisawa,,,,,110000,,3000,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2011,2011,2,,
37497,Residential Land(Land Only),Residential Area,6213,Yamagata Prefecture,Nan-yo City,Miyauchi,Miyauchi (Yamagata),12,12.0,12.0,13000000,,650,0,20000.0,66000.0,Semi-trapezoidal Shaped,16.0,False,,0,,0,,,,South,City Road,10.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,2nd quarter 2008,2008,2,,
38477,Forest Land,,6365,Yamagata Prefecture,"Okura Village,Mogami County",Oaza Shimizu,,,,,120000,,620,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2007,2007,3,,
27563,Agricultural Land,,6207,Yamagata Prefecture,Kaminoyama City,Togo,,,,,2100000,,400,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2012,2012,1,,
30602,Residential Land(Land and Building),Residential Area,6211,Yamagata Prefecture,Higashine City,Oaza Osanagi,Jinmachi,6,6.0,6.0,6000000,,260,0,,,Rectangular Shaped,14.0,False,110.0,0,1979.0,0,W,House,,East,City Road,6.0,Quasi-residential Zone,60.0,200.0,1st quarter 2012,2012,1,,
28756,Residential Land(Land and Building),Residential Area,6209,Yamagata Prefecture,Nagai City,Ashizawa,Minaminagai,30-60minutes,30.0,60.0,6000000,,1100,0,,,Irregular Shaped,37.0,False,210.0,0,1981.0,0,W,House,,West,City Road,2.5,Outside City Planning Area,,,4th quarter 2012,2012,4,,
18669,Residential Land(Land and Building),Residential Area,6323,Yamagata Prefecture,"Asahi Town,Nishimurayama County",Oaza Nakazawa,Aterazawa,30-60minutes,30.0,60.0,3500000,,1100,0,,,Irregular Shaped,33.0,False,185.0,0,1973.0,0,"W, LS",House,House,North,Town Road,5.0,Outside City Planning Area,,,3rd quarter 2018,2018,3,,
39032,Residential Land(Land and Building),Residential Area,6403,Yamagata Prefecture,"Iide Town,Nishiokitama County",Oaza Tsubaki,Uzentsubaki,10,10.0,10.0,11000000,,330,0,,,Semi-trapezoidal Shaped,20.0,False,100.0,0,1995.0,0,W,House,,East,Town Road,8.0,Outside City Planning Area,,,2nd quarter 2008,2008,2,,
1954,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Nishita,Kitayamagata,24,24.0,24.0,14000000,,240,0,57000.0,190000.0,Rectangular Shaped,11.5,False,,0,,0,,,House,West,City Road,5.5,Category II Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2017,2017,2,,
14873,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Matsunami,Yamagata,30-60minutes,30.0,60.0,9000000,,250,0,36000.0,120000.0,Irregular Shaped,,False,,0,,0,,,,North,City Road,5.0,,,,2nd quarter 2012,2012,2,,
16580,Agricultural Land,,6213,Yamagata Prefecture,Nan-yo City,Kaneyama,,,,,230000,,145,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
37401,Agricultural Land,,6213,Yamagata Prefecture,Nan-yo City,Nabeta,,,,,2500000,,830,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2007,2007,4,,
32142,Residential Land(Land and Building),Residential Area,6205,Yamagata Prefecture,Shinjo City,Oaza Izumita,Shinjo,1H30-2H,90.0,120.0,8000000,,320,0,,,Semi-square Shaped,18.0,False,240.0,0,1998.0,0,W,House,,West,City Road,9.5,Non-divided City Planning Area,70.0,200.0,4th quarter 2008,2008,4,,
36820,Agricultural Land,,6428,Yamagata Prefecture,"Shonai Town,Higashitagawa County",Joman,,,,,2700000,,4100,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2013,2013,4,,
37539,Residential Land(Land and Building),Residential Area,6301,Yamagata Prefecture,"Yamanobe Town,Higashimurayama County",Omi,Uzen-yamabe,21,21.0,21.0,14000000,,250,0,,,Rectangular Shaped,14.5,False,85.0,0,1990.0,0,W,House,,West,Town Road,6.0,Urbanization Control Area,70.0,200.0,3rd quarter 2008,2008,3,,
5,Residential Land(Land Only),Commercial Area,6201,Yamagata Prefecture,Yamagata City,Aioicho,Kitayamagata,14,14.0,14.0,55000000,,510,0,110000.0,350000.0,Semi-trapezoidal Shaped,26.5,False,,0,,0,,,House,East,Prefectural Road,25.0,Commercial Zone,80.0,400.0,3rd quarter 2015,2015,3,,
36539,Residential Land(Land Only),Residential Area,6210,Yamagata Prefecture,Tendo City,Minamimachi,Takatama,23,23.0,23.0,13000000,,310,0,42000.0,140000.0,Semi-rectangular Shaped,17.0,False,,0,,0,,,,South,City Road,6.0,Category II Exclusively Low-story Residential Zone,60.0,100.0,4th quarter 2009,2009,4,,
6616,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamiyasucho,Sakata,28,28.0,28.0,15000000,,310,0,,,Rectangular Shaped,15.0,False,155.0,0,1980.0,0,W,House,House,East,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
13588,Residential Land(Land Only),Residential Area,6210,Yamagata Prefecture,Tendo City,Minamimachi,Tendominami,13,13.0,13.0,12000000,,310,0,39000.0,130000.0,Semi-rectangular Shaped,17.0,False,,0,,0,,,House,Northwest,City Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
25669,Residential Land(Land Only),Residential Area,6205,Yamagata Prefecture,Shinjo City,Tookamachi,Shinjo,30-60minutes,30.0,60.0,7600000,,290,0,27000.0,88000.0,Semi-square Shaped,20.0,False,,0,,0,,,,East,City Road,6.0,Non-divided City Planning Area,70.0,200.0,4th quarter 2012,2012,4,,
8239,Residential Land(Land and Building),Residential Area,6205,Yamagata Prefecture,Shinjo City,Odashimamachi,Shinjo,11,11.0,11.0,6000000,,330,0,,,Semi-rectangular Shaped,18.5,False,130.0,0,1955.0,0,W,Other,Shop,Northwest,City Road,4.5,Category I Residential Zone,60.0,200.0,3rd quarter 2015,2015,3,,
12062,Residential Land(Land Only),Commercial Area,6210,Yamagata Prefecture,Tendo City,Izumicho,Tendo,23,23.0,23.0,18000000,,510,0,35000.0,120000.0,Semi-rectangular Shaped,16.5,False,,0,,0,,,Other,North,City Road,16.0,Neighborhood Commercial Zone,80.0,200.0,2nd quarter 2016,2016,2,,
9424,Residential Land(Land Only),Commercial Area,6201,Yamagata Prefecture,Yamagata City,Domachi,Kitayamagata,15,15.0,15.0,9700000,,230,0,43000.0,140000.0,Rectangular Shaped,8.3,False,,0,,0,,,,East,Prefectural Road,18.0,Industrial Zone,60.0,200.0,2nd quarter 2011,2011,2,,
26295,Residential Land(Land and Building),Residential Area,6210,Yamagata Prefecture,Tendo City,Kitame,Tendo,30-60minutes,30.0,60.0,29000000,,550,0,,,Trapezoidal Shaped,26.0,False,210.0,0,2001.0,0,W,House,,West,City Road,6.0,Category I Residential Zone,60.0,200.0,2nd quarter 2011,2011,2,,
7197,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Takamidai,Sakata,30-60minutes,30.0,60.0,14000000,,580,0,24000.0,80000.0,Semi-rectangular Shaped,32.0,False,,0,,0,,,,Northwest,City Road,8.3,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2018,2018,4,,
36484,Residential Land(Land and Building),Residential Area,6211,Yamagata Prefecture,Higashine City,Chuo,Sakuranbohigashine,19,19.0,19.0,24000000,,230,0,,,Rectangular Shaped,12.0,False,105.0,0,2003.0,0,W,House,,Northeast,City Road,12.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2008,2008,1,,
14775,Residential Land(Land Only),Residential Area,6211,Yamagata Prefecture,Higashine City,Chuo,Sakuranbohigashine,23,23.0,23.0,9000000,,200,0,45000.0,150000.0,Rectangular Shaped,10.8,False,,0,,0,,,House,East,City Road,16.1,Category I Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
26266,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Yamaya,Sagoshi,1H-1H30,60.0,90.0,400000,,85,0,,,Irregular Shaped,17.0,False,,0,1980.0,0,W,Warehouse,House,North,City Road,7.0,Outside City Planning Area,,,4th quarter 2013,2013,4,,
11340,Agricultural Land,,6209,Yamagata Prefecture,Nagai City,Utamaru,,,,,150000,,320,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2014,2014,3,,Dealings of adjacent land
32573,Agricultural Land,,6364,Yamagata Prefecture,"Mamurogawa Town,Mogami County",Oaza Kawanouchi,,,,,550000,,2700,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2011,2011,2,,
30159,Agricultural Land,,6210,Yamagata Prefecture,Tendo City,Oaza Kamioginoto,,,,,500000,,185,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
36293,Agricultural Land,,6211,Yamagata Prefecture,Higashine City,Oaza Kanisawa,,,,,50000,,125,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2008,2008,4,,Dealings of adjacent land
9719,Agricultural Land,,6207,Yamagata Prefecture,Kaminoyama City,Aioi,,,,,790000,,1300,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2016,2016,3,,
11581,Agricultural Land,,6202,Yamagata Prefecture,Yonezawa City,Oaza Kaminiida,,,,,910000,,120,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2011,2011,1,,
20357,Agricultural Land,,6363,Yamagata Prefecture,"Funagata Town,Mogami County",Funagata,,,,,2700000,,5000,1,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2016,2016,3,,
28335,Agricultural Land,,6208,Yamagata Prefecture,Murayama City,Oaza Tateoka,,,,,370000,,105,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2012,2012,2,,
36044,Forest Land,,6401,Yamagata Prefecture,"Oguni Town,Nishiokitama County",Oaza Ichinono,,,,,20000,,820,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2013,2013,3,,
19832,Agricultural Land,,6362,Yamagata Prefecture,"Mogami Town,Mogami County",Oaza Ohori,,,,,290000,,740,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2017,2017,3,,
17628,Residential Land(Land and Building),Residential Area,6301,Yamagata Prefecture,"Yamanobe Town,Higashimurayama County",Oaza Hataya,Uzen-yamabe,2H-,120.0,,2000000,,1900,0,,,Irregular Shaped,,False,155.0,0,,0,W,House,Other,Southwest,Prefectural Road,8.5,Outside City Planning Area,,,3rd quarter 2015,2015,3,,
5467,Residential Land(Land and Building),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Haguromachiinomatashinden,Tsuruoka,1H30-2H,90.0,120.0,1200000,,360,0,,,Rectangular Shaped,26.0,False,105.0,0,2001.0,0,W,House,House,Northeast,City Road,6.0,Urbanization Control Area,70.0,200.0,4th quarter 2016,2016,4,,Dealings in which auction or arbiter participates
21622,Agricultural Land,,6210,Yamagata Prefecture,Tendo City,Oaza Kurazo,,,,,2900000,,590,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2010,2010,2,,
30793,Residential Land(Land Only),Commercial Area,6210,Yamagata Prefecture,Tendo City,Oaza Haga,Takatama,15,15.0,15.0,1100000,,95,0,12000.0,40000.0,Irregular Shaped,2.0,False,,0,,0,,,,West,National Highway,24.0,Urbanization Control Area,70.0,200.0,3rd quarter 2013,2013,3,,
29668,Residential Land(Land Only),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Dogatamachi,Tsuruoka,22,22.0,22.0,9000000,,330,0,27000.0,90000.0,Semi-rectangular Shaped,17.5,False,,0,,0,,,,East,City Road,7.0,Category I Residential Zone,60.0,200.0,1st quarter 2009,2009,1,,
26521,Forest Land,,6205,Yamagata Prefecture,Shinjo City,Itsukamachi,,,,,150000,,1900,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2013,2013,4,,
30906,Agricultural Land,,6321,Yamagata Prefecture,"Kahoku Town,Nishimurayama County",Yachi,,,,,4700000,,490,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2011,2011,3,,
39356,Forest Land,,6402,Yamagata Prefecture,"Shirataka Town,Nishiokitama County",Oaza Nakayama,,,,,15000,,1300,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2009,2009,4,,
36055,Residential Land(Land Only),Residential Area,6210,Yamagata Prefecture,Tendo City,Oaza Yamaguchi,Midaregawa,30-60minutes,30.0,60.0,5200000,,250,0,21000.0,70000.0,Semi-rectangular Shaped,12.0,False,,0,,0,,,,West,City Road,7.8,Urbanization Control Area,70.0,200.0,4th quarter 2008,2008,4,,
4640,Residential Land(Land Only),Residential Area,6203,Yamagata Prefecture,Tsuruoka City,Kachushimmachi,Tsuruoka,28,28.0,28.0,4500000,,230,0,20000.0,65000.0,Irregular Shaped,,False,,0,,0,,,Other,West,City Road,6.9,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2014,2014,4,,
8267,Residential Land(Land Only),Residential Area,6205,Yamagata Prefecture,Shinjo City,Kanazawa,Shinjo,29,29.0,29.0,2900000,,600,0,4900.0,16000.0,Irregular Shaped,,False,,0,,0,,,,No facing road,,,Non-divided City Planning Area,70.0,200.0,3rd quarter 2015,2015,3,,
